Año,Mes,Día,HR,CEL
2030,4,28,21,10637.36556
2030,4,28,22,10634.70818
2030,4,28,23,9834.618134
2030,4,28,24,8629.075049
2030,4,29,1,7601.473654
2030,4,29,2,6939.128843
2030,4,29,3,6656.619666
2030,4,29,4,6585.647702
2030,4,29,5,6677.384851
2030,4,29,6,7201.882969
2030,4,29,7,8127.7548
2030,4,29,8,8691.895816
2030,4,29,9,8894.949101
2030,4,29,10,9094.746681
2030,4,29,11,9451.362668
2030,4,29,12,9700.60607
2030,4,29,13,9752.874893
2030,4,29,14,9717.15764
2030,4,29,15,9751.041135
2030,4,29,16,9791.52407
2030,4,29,17,9951.826875
2030,4,29,18,10015.87521
2030,4,29,19,9809.743778
2030,4,29,20,10029.03977
2030,4,29,21,10666.58782
2030,4,29,22,10569.30762
2030,4,29,23,9832.797804
2030,4,29,24,8556.937777
2030,4,30,1,7645.212294
2030,4,30,2,7005.827508
2030,4,30,3,6663.430981
2030,4,30,4,6620.23844
2030,4,30,5,6709.915035
2030,4,30,6,7225.468173
2030,4,30,7,8165.953371
2030,4,30,8,8775.366878
2030,4,30,9,8936.746553
2030,4,30,10,9215.646405
2030,4,30,11,9428.140038
2030,4,30,12,9581.341659
2030,4,30,13,9613.08552
2030,4,30,14,9484.835843
2030,4,30,15,9532.635907
2030,4,30,16,9614.121019
2030,4,30,17,9690.82702
2030,4,30,18,9607.725992
2030,4,30,19,9335.606122
2030,4,30,20,9611.123444
2030,4,30,21,10148.18333
2030,4,30,22,10020.68566
2030,4,30,23,9432.229811
2030,4,30,24,8425.96805
2030,5,1,1,7468.826558
2030,5,1,2,6730.506861
2030,5,1,3,6293.821739
2030,5,1,4,6012.971747
2030,5,1,5,6063.817133
2030,5,1,6,6020.182938
2030,5,1,7,6002.962919
2030,5,1,8,6109.601405
2030,5,1,9,6397.496967
2030,5,1,10,6960.577119
2030,5,1,11,7374.799076
2030,5,1,12,7611.279281
2030,5,1,13,7697.662871
2030,5,1,14,7665.087925
2030,5,1,15,7605.851118
2030,5,1,16,7609.179934
2030,5,1,17,7651.766693
2030,5,1,18,7600.85118
2030,5,1,19,7627.405611
2030,5,1,20,7939.768193
2030,5,1,21,8878.531538
2030,5,1,22,9165.381157
2030,5,1,23,8461.85512
2030,5,1,24,7291.833827
2030,5,2,1,6284.814092
2030,5,2,2,5731.977024
2030,5,2,3,5470.324049
2030,5,2,4,5437.464177
2030,5,2,5,5486.511553
2030,5,2,6,5951.652007
2030,5,2,7,6999.797761
2030,5,2,8,7499.427491
2030,5,2,9,7908.709193
2030,5,2,10,8374.057045
2030,5,2,11,8829.585562
2030,5,2,12,8925.227467
2030,5,2,13,9025.585816
2030,5,2,14,8894.162499
2030,5,2,15,8963.919914
2030,5,2,16,8954.822743
2030,5,2,17,8871.815716
2030,5,2,18,8913.599739
2030,5,2,19,8619.746327
2030,5,2,20,8774.116241
2030,5,2,21,9725.420463
2030,5,2,22,9773.839737
2030,5,2,23,9289.066582
2030,5,2,24,8245.51343
2030,5,3,1,7154.316882
2030,5,3,2,6672.577112
2030,5,3,3,6387.243439
2030,5,3,4,6358.424041
2030,5,3,5,6291.015149
2030,5,3,6,6400.889942
2030,5,3,7,6785.128684
2030,5,3,8,7041.898104
2030,5,3,9,7487.81916
2030,5,3,10,7946.533254
2030,5,3,11,8273.251074
2030,5,3,12,8468.303861
2030,5,3,13,8514.562613
2030,5,3,14,8407.942032
2030,5,3,15,8368.064878
2030,5,3,16,8277.827263
2030,5,3,17,8154.462635
2030,5,3,18,8104.703479
2030,5,3,19,8228.126298
2030,5,3,20,8752.363303
2030,5,3,21,9251.290267
2030,5,3,22,9249.898163
2030,5,3,23,8703.662027
2030,5,3,24,8055.961917
2030,5,4,1,7029.41691
2030,5,4,2,6284.641012
2030,5,4,3,5990.30566
2030,5,4,4,5811.983492
2030,5,4,5,5790.187284
2030,5,4,6,5798.495149
2030,5,4,7,5944.827263
2030,5,4,8,6053.098077
2030,5,4,9,6373.705857
2030,5,4,10,6758.078886
2030,5,4,11,7076.727573
2030,5,4,12,7234.775448
2030,5,4,13,7252.856393
2030,5,4,14,7242.314895
2030,5,4,15,7191.245699
2030,5,4,16,7142.126642
2030,5,4,17,7254.184339
2030,5,4,18,7381.449247
2030,5,4,19,7557.733243
2030,5,4,20,8088.119083
2030,5,4,21,8795.11419
2030,5,4,22,9008.034557
2030,5,4,23,8495.656551
2030,5,4,24,7415.070137
2030,5,5,1,6462.803528
2030,5,5,2,5990.383248
2030,5,5,3,5739.179263
2030,5,5,4,5665.536488
2030,5,5,5,5786.479481
2030,5,5,6,6127.813653
2030,5,5,7,6853.047866
2030,5,5,8,7468.67735
2030,5,5,9,8036.897695
2030,5,5,10,8680.625906
2030,5,5,11,9054.2948
2030,5,5,12,9247.412368
2030,5,5,13,9365.87852
2030,5,5,14,9421.046442
2030,5,5,15,9452.251665
2030,5,5,16,9491.596149
2030,5,5,17,9521.110853
2030,5,5,18,9442.127947
2030,5,5,19,9396.961393
2030,5,5,20,9734.161029
2030,5,5,21,10547.23957
2030,5,5,22,10471.9779
2030,5,5,23,9644.17259
2030,5,5,24,8403.820925
2030,5,6,1,7419.834328
2030,5,6,2,6869.762072
2030,5,6,3,6631.595824
2030,5,6,4,6540.924015
2030,5,6,5,6530.407882
2030,5,6,6,7167.396397
2030,5,6,7,8239.445167
2030,5,6,8,8525.690496
2030,5,6,9,8809.985686
2030,5,6,10,9147.859739
2030,5,6,11,9452.842526
2030,5,6,12,9752.413563
2030,5,6,13,9686.520618
2030,5,6,14,9605.817352
2030,5,6,15,9624.689096
2030,5,6,16,9746.496
2030,5,6,17,9799.175143
2030,5,6,18,9824.617979
2030,5,6,19,9745.815615
2030,5,6,20,10101.71242
2030,5,6,21,10756.42854
2030,5,6,22,10546.64274
2030,5,6,23,9665.610701
2030,5,6,24,8357.036964
2030,5,7,1,7414.458387
2030,5,7,2,6930.640159
2030,5,7,3,6611.801978
2030,5,7,4,6594.589419
2030,5,7,5,6698.642142
2030,5,7,6,7171.860681
2030,5,7,7,8201.307771
2030,5,7,8,8758.151056
2030,5,7,9,8946.644689
2030,5,7,10,9321.83699
2030,5,7,11,9553.09643
2030,5,7,12,9726.102341
2030,5,7,13,9730.747165
2030,5,7,14,9680.080829
2030,5,7,15,9636.267586
2030,5,7,16,9732.398891
2030,5,7,17,9853.328455
2030,5,7,18,9822.658887
2030,5,7,19,9684.324286
2030,5,7,20,9997.252364
2030,5,7,21,10736.62845
2030,5,7,22,10495.43478
2030,5,7,23,9678.273928
2030,5,7,24,8442.297022
2030,5,8,1,7342.906007
2030,5,8,2,6827.006708
2030,5,8,3,6532.707167
2030,5,8,4,6474.75802
2030,5,8,5,6580.517675
2030,5,8,6,7113.875725
2030,5,8,7,8106.817747
2030,5,8,8,8677.068803
2030,5,8,9,8912.125571
2030,5,8,10,9231.927631
2030,5,8,11,9544.578183
2030,5,8,12,9603.358415
2030,5,8,13,8561.658418
2030,5,8,14,9097.600739
2030,5,8,15,9421.705938
2030,5,8,16,9490.457697
2030,5,8,17,9583.073677
2030,5,8,18,9527.16121
2030,5,8,19,9426.929687
2030,5,8,20,9578.566123
2030,5,8,21,10258.67556
2030,5,8,22,10226.75713
2030,5,8,23,9517.84918
2030,5,8,24,8053.320947
2030,5,9,1,7233.914522
2030,5,9,2,6755.309597
2030,5,9,3,6295.736069
2030,5,9,4,6375.579901
2030,5,9,5,6407.05519
2030,5,9,6,6866.713766
2030,5,9,7,7760.452304
2030,5,9,8,8223.923128
2030,5,9,9,8508.043744
2030,5,9,10,8917.115064
2030,5,9,11,9152.127069
2030,5,9,12,9307.754801
2030,5,9,13,9420.000499
2030,5,9,14,9387.465838
2030,5,9,15,9305.697232
2030,5,9,16,9280.73932
2030,5,9,17,9267.054023
2030,5,9,18,9230.190857
2030,5,9,19,8916.239217
2030,5,9,20,8996.3934
2030,5,9,21,9726.259008
2030,5,9,22,10046.37142
2030,5,9,23,9423.651602
2030,5,9,24,8488.058913
2030,5,10,1,7453.767061
2030,5,10,2,6860.451534
2030,5,10,3,6555.986496
2030,5,10,4,6382.1495
2030,5,10,5,6295.755466
2030,5,10,6,6352.128984
2030,5,10,7,6644.74099
2030,5,10,8,6846.227598
2030,5,10,9,7179.740321
2030,5,10,10,7656.242913
2030,5,10,11,7956.885259
2030,5,10,12,8104.226015
2030,5,10,13,8182.031675
2030,5,10,14,8053.586536
2030,5,10,15,8015.122376
2030,5,10,16,7806.524546
2030,5,10,17,7634.95401
2030,5,10,18,7633.053109
2030,5,10,19,7738.26368
2030,5,10,20,8025.684763
2030,5,10,21,8796.528676
2030,5,10,22,8757.646735
2030,5,10,23,8410.524811
2030,5,10,24,7637.239867
2030,5,11,1,6732.263032
2030,5,11,2,6163.28173
2030,5,11,3,5781.190081
2030,5,11,4,5630.547367
2030,5,11,5,5599.812147
2030,5,11,6,5594.304904
2030,5,11,7,5811.213582
2030,5,11,8,5877.112496
2030,5,11,9,6201.696651
2030,5,11,10,6732.079507
2030,5,11,11,7101.493007
2030,5,11,12,7316.435133
2030,5,11,13,7380.028793
2030,5,11,14,7381.829726
2030,5,11,15,7343.147723
2030,5,11,16,7288.103643
2030,5,11,17,7314.174642
2030,5,11,18,7426.321863
2030,5,11,19,7536.433896
2030,5,11,20,7940.248641
2030,5,11,21,8880.432439
2030,5,11,22,9343.852533
2030,5,11,23,8645.597991
2030,5,11,24,7595.904957
2030,5,12,1,6655.607761
2030,5,12,2,6047.951916
2030,5,12,3,5845.092601
2030,5,12,4,5680.190141
2030,5,12,5,5788.901117
2030,5,12,6,6385.781207
2030,5,12,7,7563.853728
2030,5,12,8,8085.308017
2030,5,12,9,8490.592454
2030,5,12,10,9057.446059
2030,5,12,11,9392.285235
2030,5,12,12,9561.353564
2030,5,12,13,9637.847691
2030,5,12,14,9588.048249
2030,5,12,15,9557.618905
2030,5,12,16,9683.120182
2030,5,12,17,9699.964796
2030,5,12,18,9716.694818
2030,5,12,19,9655.428792
2030,5,12,20,9804.222828
2030,5,12,21,10438.87326
2030,5,12,22,10521.74004
2030,5,12,23,9651.35394
2030,5,12,24,8463.269606
2030,5,13,1,7419.379245
2030,5,13,2,6835.289208
2030,5,13,3,6621.112516
2030,5,13,4,6507.489634
2030,5,13,5,6595.145962
2030,5,13,6,7093.491018
2030,5,13,7,8096.373233
2030,5,13,8,8556.891243
2030,5,13,9,8869.696971
2030,5,13,10,9309.058873
2030,5,13,11,9535.011008
2030,5,13,12,9672.260872
2030,5,13,13,9874.195102
2030,5,13,14,9686.625063
2030,5,13,15,9723.085368
2030,5,13,16,9838.524103
2030,5,13,17,9932.532188
2030,5,13,18,9856.925844
2030,5,13,19,9964.762465
2030,5,13,20,10177.49334
2030,5,13,21,10530.16876
2030,5,13,22,10519.02148
2030,5,13,23,9676.510297
2030,5,13,24,8386.638208
2030,5,14,1,7384.026058
2030,5,14,2,6967.694309
2030,5,14,3,6652.719107
2030,5,14,4,6511.982267
2030,5,14,5,6581.68
2030,5,14,6,7085.409948
2030,5,14,7,8039.03136
2030,5,14,8,8678.963736
2030,5,14,9,8862.706607
2030,5,14,10,9149.107112
2030,5,14,11,9385.664906
2030,5,14,12,9547.005786
2030,5,14,13,9559.792855
2030,5,14,14,9497.049677
2030,5,14,15,9420.124341
2030,5,14,16,9518.359469
2030,5,14,17,9531.297238
2030,5,14,18,9462.15008
2030,5,14,19,9216.615973
2030,5,14,20,9338.536275
2030,5,14,21,10279.10503
2030,5,14,22,10331.50515
2030,5,14,23,9510.449988
2030,5,14,24,8343.972369
2030,5,15,1,7347.244957
2030,5,15,2,6880.810875
2030,5,15,3,6556.978725
2030,5,15,4,6442.553108
2030,5,15,5,6506.821185
2030,5,15,6,6883.495115
2030,5,15,7,7671.929081
2030,5,15,8,8231.583432
2030,5,15,9,8763.628457
2030,5,15,10,9303.611313
2030,5,15,11,9496.731865
2030,5,15,12,9639.08462
2030,5,15,13,9568.067895
2030,5,15,14,9540.956921
2030,5,15,15,9484.898231
2030,5,15,16,9482.951075
2030,5,15,17,9534.133669
2030,5,15,18,9360.532421
2030,5,15,19,9124.152185
2030,5,15,20,9213.600493
2030,5,15,21,10004.0025
2030,5,15,22,10249.64404
2030,5,15,23,9667.563825
2030,5,15,24,8378.742156
2030,5,16,1,7410.608838
2030,5,16,2,6724.45352
2030,5,16,3,6441.990596
2030,5,16,4,6365.84263
2030,5,16,5,6444.582328
2030,5,16,6,6842.859988
2030,5,16,7,7702.565824
2030,5,16,8,8092.222285
2030,5,16,9,8521.775296
2030,5,16,10,8907.761256
2030,5,16,11,9200.200182
2030,5,16,12,9314.809324
2030,5,16,13,9405.593038
2030,5,16,14,9436.047748
2030,5,16,15,9353.14069
2030,5,16,16,9254.642956
2030,5,16,17,9227.819953
2030,5,16,18,9034.633749
2030,5,16,19,8872.836294
2030,5,16,20,8972.900704
2030,5,16,21,9847.106509
2030,5,16,22,10052.57994
2030,5,16,23,9470.636994
2030,5,16,24,8465.610669
2030,5,17,1,7494.506633
2030,5,17,2,6901.088153
2030,5,17,3,6475.812916
2030,5,17,4,6305.841883
2030,5,17,5,6321.841386
2030,5,17,6,6433.887146
2030,5,17,7,6900.270497
2030,5,17,8,7051.938266
2030,5,17,9,7487.162648
2030,5,17,10,8012.647026
2030,5,17,11,8355.159935
2030,5,17,12,8606.932401
2030,5,17,13,8611.001285
2030,5,17,14,8509.444801
2030,5,17,15,8428.149182
2030,5,17,16,8253.557197
2030,5,17,17,8098.338294
2030,5,17,18,7966.577768
2030,5,17,19,7800.145932
2030,5,17,20,8052.119828
2030,5,17,21,9090.646185
2030,5,17,22,9269.771088
2030,5,17,23,8737.818572
2030,5,17,24,7940.648516
2030,5,18,1,7038.179857
2030,5,18,2,6334.74036
2030,5,18,3,5969.207742
2030,5,18,4,5772.052624
2030,5,18,5,5683.123557
2030,5,18,6,5731.698007
2030,5,18,7,5849.695647
2030,5,18,8,5828.062075
2030,5,18,9,6293.314434
2030,5,18,10,6727.055696
2030,5,18,11,7021.561143
2030,5,18,12,7151.319307
2030,5,18,13,7177.575322
2030,5,18,14,7132.592293
2030,5,18,15,7101.75412
2030,5,18,16,7107.388189
2030,5,18,17,7102.623999
2030,5,18,18,7015.622691
2030,5,18,19,7291.660746
2030,5,18,20,7732.301355
2030,5,18,21,8925.343849
2030,5,18,22,9237.094681
2030,5,18,23,8648.577662
2030,5,18,24,7580.251615
2030,5,19,1,6351.569456
2030,5,19,2,5877.782437
2030,5,19,3,5575.079538
2030,5,19,4,5546.281029
2030,5,19,5,5706.470029
2030,5,19,6,6220.195377
2030,5,19,7,7420.868335
2030,5,19,8,7921.685755
2030,5,19,9,8320.521452
2030,5,19,10,8649.225222
2030,5,19,11,9066.690946
2030,5,19,12,9291.082373
2030,5,19,13,9347.594653
2030,5,19,14,9305.345102
2030,5,19,15,9367.727199
2030,5,19,16,9358.870251
2030,5,19,17,9413.483122
2030,5,19,18,9362.971961
2030,5,19,19,9177.972764
2030,5,19,20,9318.973701
2030,5,19,21,10249.34115
2030,5,19,22,10446.81557
2030,5,19,23,9654.263483
2030,5,19,24,8322.943087
2030,5,20,1,7225.78123
2030,5,20,2,6724.138692
2030,5,20,3,6467.97207
2030,5,20,4,6346.159198
2030,5,20,5,6484.319227
2030,5,20,6,6957.021508
2030,5,20,7,7895.752028
2030,5,20,8,8298.347749
2030,5,20,9,8462.744396
2030,5,20,10,8990.83095
2030,5,20,11,9315.841839
2030,5,20,12,9544.602056
2030,5,20,13,9569.009393
2030,5,20,14,9446.589247
2030,5,20,15,9467.005287
2030,5,20,16,9553.236685
2030,5,20,17,9563.491705
2030,5,20,18,9507.906003
2030,5,20,19,9455.992293
2030,5,20,20,9638.5236
2030,5,20,21,10317.38566
2030,5,20,22,10553.90168
2030,5,20,23,9823.167684
2030,5,20,24,8478.303737
2030,5,21,1,7502.087858
2030,5,21,2,6892.556477
2030,5,21,3,6645.319915
2030,5,21,4,6525.321404
2030,5,21,5,6635.445373
2030,5,21,6,7118.474295
2030,5,21,7,8035.213144
2030,5,21,8,8555.224597
2030,5,21,9,8743.145274
2030,5,21,10,9088.403598
2030,5,21,11,9417.446069
2030,5,21,12,9685.328451
2030,5,21,13,9702.846885
2030,5,21,14,9665.816607
2030,5,21,15,9680.241973
2030,5,21,16,9670.106318
2030,5,21,17,9814.157052
2030,5,21,18,9711.448688
2030,5,21,19,9577.820086
2030,5,21,20,9715.066966
2030,5,21,21,10483.80258
2030,5,21,22,10636.53569
2030,5,21,23,9785.107875
2030,5,21,24,8462.620554
2030,5,22,1,7618.632219
2030,5,22,2,7021.358221
2030,5,22,3,6702.400675
2030,5,22,4,6548.917052
2030,5,22,5,6635.998932
2030,5,22,6,7105.115762
2030,5,22,7,8112.302609
2030,5,22,8,8548.563982
2030,5,22,9,8775.730665
2030,5,22,10,9228.654022
2030,5,22,11,9510.1277
2030,5,22,12,9687.603863
2030,5,22,13,9761.86734
2030,5,22,14,9748.714713
2030,5,22,15,9727.176634
2030,5,22,16,9725.068334
2030,5,22,17,9789.297618
2030,5,22,18,9599.234324
2030,5,22,19,9585.313279
2030,5,22,20,9927.754569
2030,5,22,21,10557.42148
2030,5,22,22,10495.77796
2030,5,22,23,9751.967433
2030,5,22,24,8461.306037
2030,5,23,1,7555.929327
2030,5,23,2,6963.541869
2030,5,23,3,6813.287094
2030,5,23,4,6602.046802
2030,5,23,5,6701.096603
2030,5,23,6,7163.807961
2030,5,23,7,8064.886008
2030,5,23,8,8597.985929
2030,5,23,9,8859.322585
2030,5,23,10,9329.28542
2030,5,23,11,9591.101032
2030,5,23,12,9670.900101
2030,5,23,13,9687.921675
2030,5,23,14,9655.845081
2030,5,23,15,9846.002375
2030,5,23,16,9710.935415
2030,5,23,17,9694.433083
2030,5,23,18,9630.529071
2030,5,23,19,9410.440784
2030,5,23,20,9597.719869
2030,5,23,21,10082.4408
2030,5,23,22,10042.0638
2030,5,23,23,9354.322412
2030,5,23,24,8355.152475
2030,5,24,1,7427.522982
2030,5,24,2,6982.621012
2030,5,24,3,6633.763806
2030,5,24,4,6550.353919
2030,5,24,5,6450.744591
2030,5,24,6,6585.277389
2030,5,24,7,7026.778924
2030,5,24,8,7319.843029
2030,5,24,9,7749.56166
2030,5,24,10,8272.925802
2030,5,24,11,8556.928545
2030,5,24,12,8793.756404
2030,5,24,13,8798.792151
2030,5,24,14,8785.784255
2030,5,24,15,8681.088449
2030,5,24,16,8578.759071
2030,5,24,17,8441.442064
2030,5,24,18,8441.565906
2030,5,24,19,8626.818755
2030,5,24,20,8985.09542
2030,5,24,21,9271.23332
2030,5,24,22,9324.483928
2030,5,24,23,8812.878816
2030,5,24,24,8034.546187
2030,5,25,1,7036.971277
2030,5,25,2,6506.475024
2030,5,25,3,6154.733641
2030,5,25,4,5962.982812
2030,5,25,5,5893.358191
2030,5,25,6,5884.466926
2030,5,25,7,6031.97181
2030,5,25,8,6118.85972
2030,5,25,9,6196.156583
2030,5,25,10,6809.462909
2030,5,25,11,7175.638611
2030,5,25,12,7281.866777
2030,5,25,13,7315.683128
2030,5,25,14,7417.314216
2030,5,25,15,7272.133982
2030,5,25,16,7265.251047
2030,5,25,17,7295.951949
2030,5,25,18,7377.816049
2030,5,25,19,7482.214932
2030,5,25,20,7941.264743
2030,5,25,21,8942.023737
2030,5,25,22,9252.458561
2030,5,25,23,8595.749311
2030,5,25,24,7468.007409
2030,5,26,1,6507.964114
2030,5,26,2,6112.373677
2030,5,26,3,5747.921321
2030,5,26,4,5678.729401
2030,5,26,5,5821.192569
2030,5,26,6,6423.896222
2030,5,26,7,7494.651364
2030,5,26,8,8192.115107
2030,5,26,9,8521.011354
2030,5,26,10,8963.451403
2030,5,26,11,9320.474727
2030,5,26,12,9406.656886
2030,5,26,13,9557.727826
2030,5,26,14,9485.198138
2030,5,26,15,9539.267894
2030,5,26,16,9667.720493
2030,5,26,17,9651.036128
2030,5,26,18,9579.077904
2030,5,26,19,9510.954309
2030,5,26,20,9678.8439
2030,5,26,21,10237.89695
2030,5,26,22,10230.65591
2030,5,26,23,9325.128504
2030,5,26,24,8284.290925
2030,5,27,1,7356.776322
2030,5,27,2,6839.999684
2030,5,27,3,6642.346212
2030,5,27,4,6458.324324
2030,5,27,5,6582.788611
2030,5,27,6,7041.514641
2030,5,27,7,8081.31672
2030,5,27,8,8498.968954
2030,5,27,9,8717.642755
2030,5,27,10,9108.101951
2030,5,27,11,9379.137084
2030,5,27,12,9579.903021
2030,5,27,13,9533.130996
2030,5,27,14,9527.637182
2030,5,27,15,9509.660681
2030,5,27,16,9626.051359
2030,5,27,17,9679.898136
2030,5,27,18,9827.455903
2030,5,27,19,9812.330755
2030,5,27,20,9908.754506
2030,5,27,21,10506.44927
2030,5,27,22,10441.87382
2030,5,27,23,9522.204542
2030,5,27,24,8389.537307
2030,5,28,1,7369.273928
2030,5,28,2,6927.350137
2030,5,28,3,6625.436545
2030,5,28,4,6515.221559
2030,5,28,5,6562.579968
2030,5,28,6,7049.700156
2030,5,28,7,8124.907645
2030,5,28,8,8490.972933
2030,5,28,9,8737.582824
2030,5,28,10,9169.472422
2030,5,28,11,9438.97072
2030,5,28,12,9660.567493
2030,5,28,13,9586.626303
2030,5,28,14,9479.931119
2030,5,28,15,9497.104884
2030,5,28,16,9701.330938
2030,5,28,17,9825.126776
2030,5,28,18,9888.991994
2030,5,28,19,9752.501595
2030,5,28,20,10033.54556
2030,5,28,21,10388.44417
2030,5,28,22,10388.78436
2030,5,28,23,9677.642781
2030,5,28,24,8221.374666
2030,5,29,1,7299.810451
2030,5,29,2,6879.84998
2030,5,29,3,6527.760944
2030,5,29,4,6455.347637
2030,5,29,5,6561.904059
2030,5,29,6,7028.444078
2030,5,29,7,8088.954644
2030,5,29,8,8551.276571
2030,5,29,9,8816.876081
2030,5,29,10,9161.201859
2030,5,29,11,9362.994342
2030,5,29,12,9506.003609
2030,5,29,13,9506.224436
2030,5,29,14,9488.555303
2030,5,29,15,9399.399441
2030,5,29,16,9466.756111
2030,5,29,17,9669.986952
2030,5,29,18,9676.208898
2030,5,29,19,9562.771034
2030,5,29,20,9758.899606
2030,5,29,21,10348.42825
2030,5,29,22,10392.55185
2030,5,29,23,9650.285615
2030,5,29,24,8379.849274
2030,5,30,1,7405.074738
2030,5,30,2,6925.30898
2030,5,30,3,6687.180034
2030,5,30,4,6459.764175
2030,5,30,5,6547.994951
2030,5,30,6,6957.294558
2030,5,30,7,7699.814441
2030,5,30,8,8169.838451
2030,5,30,9,8730.01652
2030,5,30,10,9265.21728
2030,5,30,11,9548.165127
2030,5,30,12,9719.291026
2030,5,30,13,9771.201751
2030,5,30,14,9649.112845
2030,5,30,15,9716.594849
2030,5,30,16,9780.868895
2030,5,30,17,9817.68133
2030,5,30,18,9777.63408
2030,5,30,19,9606.617103
2030,5,30,20,9733.868583
2030,5,30,21,10141.57913
2030,5,30,22,9920.443409
2030,5,30,23,9328.318556
2030,5,30,24,8474.639205
2030,5,31,1,7490.221398
2030,5,31,2,6898.059244
2030,5,31,3,6586.921654
2030,5,31,4,6407.690813
2030,5,31,5,6390.175363
2030,5,31,6,6520.143909
2030,5,31,7,6976.712401
2030,5,31,8,7289.039173
2030,5,31,9,7569.987642
2030,5,31,10,8071.179574
2030,5,31,11,8509.250832
2030,5,31,12,8679.296469
2030,5,31,13,8663.35068
2030,5,31,14,8563.256428
2030,5,31,15,8479.603333
2030,5,31,16,8438.918968
2030,5,31,17,8363.666246
2030,5,31,18,8348.930529
2030,5,31,19,8312.497081
2030,5,31,20,8358.697642
2030,5,31,21,8913.478881
2030,5,31,22,9190.601674
2030,5,31,23,8572.853445
2030,5,31,24,7805.790446
2030,6,1,1,6965.660895
2030,6,1,2,6311.550837
2030,6,1,3,5964.73628
2030,6,1,4,5810.694623
2030,6,1,5,5670.505374
2030,6,1,6,5706.177865
2030,6,1,7,5821.661362
2030,6,1,8,5859.185516
2030,6,1,9,6284.387641
2030,6,1,10,6676.498562
2030,6,1,11,6956.732328
2030,6,1,12,7174.755585
2030,6,1,13,7201.629319
2030,6,1,14,7154.691674
2030,6,1,15,7070.941594
2030,6,1,16,7103.964163
2030,6,1,17,7090.996553
2030,6,1,18,7097.258785
2030,6,1,19,7176.747503
2030,6,1,20,7506.871727
2030,6,1,21,8649.611951
2030,6,1,22,9089.414014
2030,6,1,23,8586.074989
2030,6,1,24,7318.228887
2030,6,2,1,6265.929201
2030,6,2,2,6015.471252
2030,6,2,3,5747.324773
2030,6,2,4,5578.741368
2030,6,2,5,5701.097355
2030,6,2,6,6276.7154
2030,6,2,7,7359.762243
2030,6,2,8,7935.992037
2030,6,2,9,8322.950829
2030,6,2,10,8718.495011
2030,6,2,11,9106.972734
2030,6,2,12,9364.958193
2030,6,2,13,9394.735502
2030,6,2,14,9274.666863
2030,6,2,15,9269.887752
2030,6,2,16,9282.209294
2030,6,2,17,9399.183373
2030,6,2,18,9246.122007
2030,6,2,19,9102.160797
2030,6,2,20,9229.374975
2030,6,2,21,9904.955969
2030,6,2,22,10244.8667
2030,6,2,23,9460.765718
2030,6,2,24,8347.408896
2030,6,3,1,7334.914744
2030,6,3,2,6775.103725
2030,6,3,3,6455.717954
2030,6,3,4,6397.124231
2030,6,3,5,6453.599209
2030,6,3,6,6905.405003
2030,6,3,7,7863.812986
2030,6,3,8,8394.443526
2030,6,3,9,8526.666594
2030,6,3,10,8929.604
2030,6,3,11,9195.019985
2030,6,3,12,9332.948742
2030,6,3,13,9430.410977
2030,6,3,14,9297.219553
2030,6,3,15,9334.510943
2030,6,3,16,9412.482223
2030,6,3,17,9391.990087
2030,6,3,18,9477.632116
2030,6,3,19,9420.342465
2030,6,3,20,9455.265935
2030,6,3,21,10199.59421
2030,6,3,22,10378.2521
2030,6,3,23,9616.67396
2030,6,3,24,8186.105317
2030,6,4,1,7247.876134
2030,6,4,2,6746.291788
2030,6,4,3,6457.797904
2030,6,4,4,6517.509189
2030,6,4,5,6451.137288
2030,6,4,6,6968.334691
2030,6,4,7,7845.59477
2030,6,4,8,8443.329819
2030,6,4,9,8713.283199
2030,6,4,10,9142.006617
2030,6,4,11,9362.837957
2030,6,4,12,9572.89205
2030,6,4,13,9559.928916
2030,6,4,14,9426.385363
2030,6,4,15,9524.642872
2030,6,4,16,9644.826401
2030,6,4,17,9666.830007
2030,6,4,18,9598.588538
2030,6,4,19,9346.528102
2030,6,4,20,9619.464137
2030,6,4,21,10369.77264
2030,6,4,22,10392.6133
2030,6,4,23,9522.048157
2030,6,4,24,8327.853782
2030,6,5,1,7413.829014
2030,6,5,2,6841.706898
2030,6,5,3,6597.426133
2030,6,5,4,6415.593116
2030,6,5,5,6514.556376
2030,6,5,6,6944.237705
2030,6,5,7,7944.496856
2030,6,5,8,8511.105761
2030,6,5,9,8720.137784
2030,6,5,10,9112.788836
2030,6,5,11,9331.086635
2030,6,5,12,9524.999478
2030,6,5,13,9595.167214
2030,6,5,14,9447.789156
2030,6,5,15,9476.357885
2030,6,5,16,9578.473896
2030,6,5,17,9581.584869
2030,6,5,18,9453.612718
2030,6,5,19,9324.72891
2030,6,5,20,9455.715049
2030,6,5,21,10272.1806
2030,6,5,22,10388.43699
2030,6,5,23,9617.851206
2030,6,5,24,8449.226493
2030,6,6,1,7318.682478
2030,6,6,2,6836.657721
2030,6,6,3,6622.782428
2030,6,6,4,6475.644594
2030,6,6,5,6563.905212
2030,6,6,6,7039.496148
2030,6,6,7,7936.366548
2030,6,6,8,8458.944367
2030,6,6,9,8824.639621
2030,6,6,10,9197.062634
2030,6,6,11,9465.902927
