load_area,fuel,year,fuel_price
26-salamanca,imported natural gas,2026,6.070552736
26-salamanca,imported natural gas,2027,6.131257192
26-salamanca,imported natural gas,2028,6.191960524
26-salamanca,imported natural gas,2029,6.252664981
26-salamanca,imported natural gas,2030,6.313368875
26-salamanca,carbon,2016,62.6892361
26-salamanca,carbon,2017,87.96505518
26-salamanca,carbon,2018,99.23883444
26-salamanca,carbon,2019,102.1011558
26-salamanca,carbon,2020,111.5568892
26-salamanca,carbon,2021,114.613367
26-salamanca,carbon,2022,115.2094242
26-salamanca,carbon,2023,116.4403319
26-salamanca,carbon,2024,117.0430554
26-salamanca,carbon,2025,117.6474685
26-salamanca,carbon,2026,118.5692086
26-salamanca,carbon,2027,118.5636031
26-salamanca,carbon,2028,119.1731633
26-salamanca,carbon,2029,119.7799993
26-salamanca,carbon,2030,120.3906596
26-salamanca,uranium,2016,3.776280214
26-salamanca,uranium,2017,4.272728665
26-salamanca,uranium,2018,4.164941901
26-salamanca,uranium,2019,4.389884374
26-salamanca,uranium,2020,4.508177227
26-salamanca,uranium,2021,4.612538012
26-salamanca,uranium,2022,4.716898314
26-salamanca,uranium,2023,4.769078465
26-salamanca,uranium,2024,4.821259099
26-salamanca,uranium,2025,4.87343925
26-salamanca,uranium,2026,4.925619884
26-salamanca,uranium,2027,4.977800518
26-salamanca,uranium,2028,5.029980186
26-salamanca,uranium,2029,5.08216082
26-salamanca,uranium,2030,5.134340971
27-manzanillo,diesel,2016,76.4343884
27-manzanillo,diesel,2017,91.90855173
27-manzanillo,diesel,2018,95.68405825
27-manzanillo,diesel,2019,98.97802259
27-manzanillo,diesel,2020,101.0870882
27-manzanillo,diesel,2021,102.9651704
27-manzanillo,diesel,2022,104.9465476
27-manzanillo,diesel,2023,107.2919827
27-manzanillo,diesel,2024,111.3072213
27-manzanillo,diesel,2025,113.822259
27-manzanillo,diesel,2026,115.3272388
27-manzanillo,diesel,2027,116.7015336
27-manzanillo,diesel,2028,117.8689506
27-manzanillo,diesel,2029,118.816289
27-manzanillo,diesel,2030,119.7626777
27-manzanillo,national fuel oil,2016,33.41284775
27-manzanillo,national fuel oil,2017,47.4064768
27-manzanillo,national fuel oil,2018,50.61749946
27-manzanillo,national fuel oil,2019,53.49944444
27-manzanillo,national fuel oil,2020,55.22231759
27-manzanillo,national fuel oil,2021,56.5202218
27-manzanillo,national fuel oil,2022,57.7405356
27-manzanillo,national fuel oil,2023,58.97170839
27-manzanillo,national fuel oil,2024,60.05622112
27-manzanillo,national fuel oil,2025,60.96332436
27-manzanillo,national fuel oil,2026,62.29081167
27-manzanillo,national fuel oil,2027,63.52056677
27-manzanillo,national fuel oil,2028,64.83842782
27-manzanillo,national fuel oil,2029,66.17813695
27-manzanillo,national fuel oil,2030,67.48219889
27-manzanillo,domestic natural gas,2016,3.856580214
27-manzanillo,domestic natural gas,2017,4.353028665
27-manzanillo,domestic natural gas,2018,4.192713061
27-manzanillo,domestic natural gas,2019,4.417655534
27-manzanillo,domestic natural gas,2020,4.535948387
27-manzanillo,domestic natural gas,2021,4.640309172
27-manzanillo,domestic natural gas,2022,4.744669474
27-manzanillo,domestic natural gas,2023,4.796849625
27-manzanillo,domestic natural gas,2024,4.849030259
27-manzanillo,domestic natural gas,2025,4.90121041
27-manzanillo,domestic natural gas,2026,4.953391044
27-manzanillo,domestic natural gas,2027,5.005571678
27-manzanillo,domestic natural gas,2028,5.057751346
27-manzanillo,domestic natural gas,2029,5.10993198
27-manzanillo,domestic natural gas,2030,5.162112131
27-manzanillo,imported fuel oil,2016,45.32976302
27-manzanillo,imported fuel oil,2017,61.97651007
27-manzanillo,imported fuel oil,2018,65.81702538
27-manzanillo,imported fuel oil,2019,69.25523639
27-manzanillo,imported fuel oil,2020,71.32353718
27-manzanillo,imported fuel oil,2021,72.90830395
27-manzanillo,imported fuel oil,2022,74.41818496
27-manzanillo,imported fuel oil,2023,75.97340717
27-manzanillo,imported fuel oil,2024,77.52288659
27-manzanillo,imported fuel oil,2025,78.74122178
27-manzanillo,imported fuel oil,2026,80.32380533
27-manzanillo,imported fuel oil,2027,81.78804456
27-manzanillo,imported fuel oil,2028,83.32906798
27-manzanillo,imported fuel oil,2029,84.87358771
27-manzanillo,imported fuel oil,2030,86.37924469
27-manzanillo,imported natural gas,2016,4.725145492
27-manzanillo,imported natural gas,2017,5.302689899
27-manzanillo,imported natural gas,2018,5.185616317
27-manzanillo,imported natural gas,2019,5.447303643
27-manzanillo,imported natural gas,2020,5.584919895
27-manzanillo,imported natural gas,2021,5.706328246
27-manzanillo,imported natural gas,2022,5.827736034
27-manzanillo,imported natural gas,2023,5.888439929
27-manzanillo,imported natural gas,2024,5.949144385
27-manzanillo,imported natural gas,2025,6.009848279
27-manzanillo,imported natural gas,2026,6.070552736
27-manzanillo,imported natural gas,2027,6.131257192
27-manzanillo,imported natural gas,2028,6.191960524
27-manzanillo,imported natural gas,2029,6.252664981
27-manzanillo,imported natural gas,2030,6.313368875
27-manzanillo,carbon,2016,62.6892361
27-manzanillo,carbon,2017,87.96505518
27-manzanillo,carbon,2018,99.23883444
27-manzanillo,carbon,2019,102.1011558
27-manzanillo,carbon,2020,111.5568892
27-manzanillo,carbon,2021,114.613367
27-manzanillo,carbon,2022,115.2094242
27-manzanillo,carbon,2023,116.4403319
27-manzanillo,carbon,2024,117.0430554
27-manzanillo,carbon,2025,117.6474685
27-manzanillo,carbon,2026,118.5692086
27-manzanillo,carbon,2027,118.5636031
27-manzanillo,carbon,2028,119.1731633
27-manzanillo,carbon,2029,119.7799993
27-manzanillo,carbon,2030,120.3906596
27-manzanillo,uranium,2016,3.776280214
27-manzanillo,uranium,2017,4.272728665
27-manzanillo,uranium,2018,4.164941901
27-manzanillo,uranium,2019,4.389884374
27-manzanillo,uranium,2020,4.508177227
27-manzanillo,uranium,2021,4.612538012
27-manzanillo,uranium,2022,4.716898314
27-manzanillo,uranium,2023,4.769078465
27-manzanillo,uranium,2024,4.821259099
27-manzanillo,uranium,2025,4.87343925
27-manzanillo,uranium,2026,4.925619884
27-manzanillo,uranium,2027,4.977800518
27-manzanillo,uranium,2028,5.029980186
27-manzanillo,uranium,2029,5.08216082
27-manzanillo,uranium,2030,5.134340971
28-carapan,diesel,2016,76.4343884
28-carapan,diesel,2017,91.90855173
28-carapan,diesel,2018,95.68405825
28-carapan,diesel,2019,98.97802259
28-carapan,diesel,2020,101.0870882
28-carapan,diesel,2021,102.9651704
28-carapan,diesel,2022,104.9465476
28-carapan,diesel,2023,107.2919827
28-carapan,diesel,2024,111.3072213
28-carapan,diesel,2025,113.822259
28-carapan,diesel,2026,115.3272388
28-carapan,diesel,2027,116.7015336
28-carapan,diesel,2028,117.8689506
28-carapan,diesel,2029,118.816289
28-carapan,diesel,2030,119.7626777
28-carapan,national fuel oil,2016,33.41284775
28-carapan,national fuel oil,2017,47.4064768
28-carapan,national fuel oil,2018,50.61749946
28-carapan,national fuel oil,2019,53.49944444
28-carapan,national fuel oil,2020,55.22231759
28-carapan,national fuel oil,2021,56.5202218
28-carapan,national fuel oil,2022,57.7405356
28-carapan,national fuel oil,2023,58.97170839
28-carapan,national fuel oil,2024,60.05622112
28-carapan,national fuel oil,2025,60.96332436
28-carapan,national fuel oil,2026,62.29081167
28-carapan,national fuel oil,2027,63.52056677
28-carapan,national fuel oil,2028,64.83842782
28-carapan,national fuel oil,2029,66.17813695
28-carapan,national fuel oil,2030,67.48219889
28-carapan,domestic natural gas,2016,3.856580214
28-carapan,domestic natural gas,2017,4.353028665
28-carapan,domestic natural gas,2018,4.192713061
28-carapan,domestic natural gas,2019,4.417655534
28-carapan,domestic natural gas,2020,4.535948387
28-carapan,domestic natural gas,2021,4.640309172
28-carapan,domestic natural gas,2022,4.744669474
28-carapan,domestic natural gas,2023,4.796849625
28-carapan,domestic natural gas,2024,4.849030259
28-carapan,domestic natural gas,2025,4.90121041
28-carapan,domestic natural gas,2026,4.953391044
28-carapan,domestic natural gas,2027,5.005571678
28-carapan,domestic natural gas,2028,5.057751346
28-carapan,domestic natural gas,2029,5.10993198
28-carapan,domestic natural gas,2030,5.162112131
28-carapan,imported fuel oil,2016,45.32976302
28-carapan,imported fuel oil,2017,61.97651007
28-carapan,imported fuel oil,2018,65.81702538
28-carapan,imported fuel oil,2019,69.25523639
28-carapan,imported fuel oil,2020,71.32353718
28-carapan,imported fuel oil,2021,72.90830395
28-carapan,imported fuel oil,2022,74.41818496
28-carapan,imported fuel oil,2023,75.97340717
28-carapan,imported fuel oil,2024,77.52288659
28-carapan,imported fuel oil,2025,78.74122178
28-carapan,imported fuel oil,2026,80.32380533
28-carapan,imported fuel oil,2027,81.78804456
28-carapan,imported fuel oil,2028,83.32906798
28-carapan,imported fuel oil,2029,84.87358771
28-carapan,imported fuel oil,2030,86.37924469
28-carapan,imported natural gas,2016,4.725145492
28-carapan,imported natural gas,2017,5.302689899
28-carapan,imported natural gas,2018,5.185616317
28-carapan,imported natural gas,2019,5.447303643
28-carapan,imported natural gas,2020,5.584919895
28-carapan,imported natural gas,2021,5.706328246
28-carapan,imported natural gas,2022,5.827736034
28-carapan,imported natural gas,2023,5.888439929
28-carapan,imported natural gas,2024,5.949144385
28-carapan,imported natural gas,2025,6.009848279
28-carapan,imported natural gas,2026,6.070552736
28-carapan,imported natural gas,2027,6.131257192
28-carapan,imported natural gas,2028,6.191960524
28-carapan,imported natural gas,2029,6.252664981
28-carapan,imported natural gas,2030,6.313368875
28-carapan,carbon,2016,62.6892361
28-carapan,carbon,2017,87.96505518
28-carapan,carbon,2018,99.23883444
28-carapan,carbon,2019,102.1011558
28-carapan,carbon,2020,111.5568892
28-carapan,carbon,2021,114.613367
28-carapan,carbon,2022,115.2094242
28-carapan,carbon,2023,116.4403319
28-carapan,carbon,2024,117.0430554
28-carapan,carbon,2025,117.6474685
28-carapan,carbon,2026,118.5692086
28-carapan,carbon,2027,118.5636031
28-carapan,carbon,2028,119.1731633
28-carapan,carbon,2029,119.7799993
28-carapan,carbon,2030,120.3906596
28-carapan,uranium,2016,3.776280214
28-carapan,uranium,2017,4.272728665
28-carapan,uranium,2018,4.164941901
28-carapan,uranium,2019,4.389884374
28-carapan,uranium,2020,4.508177227
28-carapan,uranium,2021,4.612538012
28-carapan,uranium,2022,4.716898314
28-carapan,uranium,2023,4.769078465
28-carapan,uranium,2024,4.821259099
28-carapan,uranium,2025,4.87343925
28-carapan,uranium,2026,4.925619884
28-carapan,uranium,2027,4.977800518
28-carapan,uranium,2028,5.029980186
28-carapan,uranium,2029,5.08216082
28-carapan,uranium,2030,5.134340971
29-lazaro_cardenas,diesel,2016,76.4343884
29-lazaro_cardenas,diesel,2017,91.90855173
29-lazaro_cardenas,diesel,2018,95.68405825
29-lazaro_cardenas,diesel,2019,98.97802259
29-lazaro_cardenas,diesel,2020,101.0870882
29-lazaro_cardenas,diesel,2021,102.9651704
29-lazaro_cardenas,diesel,2022,104.9465476
29-lazaro_cardenas,diesel,2023,107.2919827
29-lazaro_cardenas,diesel,2024,111.3072213
29-lazaro_cardenas,diesel,2025,113.822259
29-lazaro_cardenas,diesel,2026,115.3272388
29-lazaro_cardenas,diesel,2027,116.7015336
29-lazaro_cardenas,diesel,2028,117.8689506
29-lazaro_cardenas,diesel,2029,118.816289
29-lazaro_cardenas,diesel,2030,119.7626777
29-lazaro_cardenas,national fuel oil,2016,33.41284775
29-lazaro_cardenas,national fuel oil,2017,47.4064768
29-lazaro_cardenas,national fuel oil,2018,50.61749946
29-lazaro_cardenas,national fuel oil,2019,53.49944444
29-lazaro_cardenas,national fuel oil,2020,55.22231759
29-lazaro_cardenas,national fuel oil,2021,56.5202218
29-lazaro_cardenas,national fuel oil,2022,57.7405356
29-lazaro_cardenas,national fuel oil,2023,58.97170839
29-lazaro_cardenas,national fuel oil,2024,60.05622112
29-lazaro_cardenas,national fuel oil,2025,60.96332436
29-lazaro_cardenas,national fuel oil,2026,62.29081167
29-lazaro_cardenas,national fuel oil,2027,63.52056677
29-lazaro_cardenas,national fuel oil,2028,64.83842782
29-lazaro_cardenas,national fuel oil,2029,66.17813695
29-lazaro_cardenas,national fuel oil,2030,67.48219889
29-lazaro_cardenas,domestic natural gas,2016,3.856580214
29-lazaro_cardenas,domestic natural gas,2017,4.353028665
29-lazaro_cardenas,domestic natural gas,2018,4.192713061
29-lazaro_cardenas,domestic natural gas,2019,4.417655534
29-lazaro_cardenas,domestic natural gas,2020,4.535948387
29-lazaro_cardenas,domestic natural gas,2021,4.640309172
29-lazaro_cardenas,domestic natural gas,2022,4.744669474
29-lazaro_cardenas,domestic natural gas,2023,4.796849625
29-lazaro_cardenas,domestic natural gas,2024,4.849030259
29-lazaro_cardenas,domestic natural gas,2025,4.90121041
29-lazaro_cardenas,domestic natural gas,2026,4.953391044
29-lazaro_cardenas,domestic natural gas,2027,5.005571678
29-lazaro_cardenas,domestic natural gas,2028,5.057751346
29-lazaro_cardenas,domestic natural gas,2029,5.10993198
29-lazaro_cardenas,domestic natural gas,2030,5.162112131
29-lazaro_cardenas,imported fuel oil,2016,45.32976302
29-lazaro_cardenas,imported fuel oil,2017,61.97651007
29-lazaro_cardenas,imported fuel oil,2018,65.81702538
29-lazaro_cardenas,imported fuel oil,2019,69.25523639
29-lazaro_cardenas,imported fuel oil,2020,71.32353718
29-lazaro_cardenas,imported fuel oil,2021,72.90830395
29-lazaro_cardenas,imported fuel oil,2022,74.41818496
29-lazaro_cardenas,imported fuel oil,2023,75.97340717
29-lazaro_cardenas,imported fuel oil,2024,77.52288659
29-lazaro_cardenas,imported fuel oil,2025,78.74122178
29-lazaro_cardenas,imported fuel oil,2026,80.32380533
29-lazaro_cardenas,imported fuel oil,2027,81.78804456
29-lazaro_cardenas,imported fuel oil,2028,83.32906798
29-lazaro_cardenas,imported fuel oil,2029,84.87358771
29-lazaro_cardenas,imported fuel oil,2030,86.37924469
29-lazaro_cardenas,imported natural gas,2016,4.725145492
29-lazaro_cardenas,imported natural gas,2017,5.302689899
29-lazaro_cardenas,imported natural gas,2018,5.185616317
29-lazaro_cardenas,imported natural gas,2019,5.447303643
29-lazaro_cardenas,imported natural gas,2020,5.584919895
29-lazaro_cardenas,imported natural gas,2021,5.706328246
29-lazaro_cardenas,imported natural gas,2022,5.827736034
29-lazaro_cardenas,imported natural gas,2023,5.888439929
29-lazaro_cardenas,imported natural gas,2024,5.949144385
29-lazaro_cardenas,imported natural gas,2025,6.009848279
29-lazaro_cardenas,imported natural gas,2026,6.070552736
29-lazaro_cardenas,imported natural gas,2027,6.131257192
29-lazaro_cardenas,imported natural gas,2028,6.191960524
29-lazaro_cardenas,imported natural gas,2029,6.252664981
29-lazaro_cardenas,imported natural gas,2030,6.313368875
29-lazaro_cardenas,carbon,2016,62.6892361
29-lazaro_cardenas,carbon,2017,87.96505518
29-lazaro_cardenas,carbon,2018,99.23883444
29-lazaro_cardenas,carbon,2019,102.1011558
29-lazaro_cardenas,carbon,2020,111.5568892
29-lazaro_cardenas,carbon,2021,114.613367
29-lazaro_cardenas,carbon,2022,115.2094242
29-lazaro_cardenas,carbon,2023,116.4403319
29-lazaro_cardenas,carbon,2024,117.0430554
29-lazaro_cardenas,carbon,2025,117.6474685
29-lazaro_cardenas,carbon,2026,118.5692086
29-lazaro_cardenas,carbon,2027,118.5636031
29-lazaro_cardenas,carbon,2028,119.1731633
29-lazaro_cardenas,carbon,2029,119.7799993
29-lazaro_cardenas,carbon,2030,120.3906596
29-lazaro_cardenas,uranium,2016,3.776280214
29-lazaro_cardenas,uranium,2017,4.272728665
29-lazaro_cardenas,uranium,2018,4.164941901
29-lazaro_cardenas,uranium,2019,4.389884374
29-lazaro_cardenas,uranium,2020,4.508177227
29-lazaro_cardenas,uranium,2021,4.612538012
29-lazaro_cardenas,uranium,2022,4.716898314
29-lazaro_cardenas,uranium,2023,4.769078465
29-lazaro_cardenas,uranium,2024,4.821259099
29-lazaro_cardenas,uranium,2025,4.87343925
29-lazaro_cardenas,uranium,2026,4.925619884
29-lazaro_cardenas,uranium,2027,4.977800518
29-lazaro_cardenas,uranium,2028,5.029980186
29-lazaro_cardenas,uranium,2029,5.08216082
29-lazaro_cardenas,uranium,2030,5.134340971
30-queretaro,diesel,2016,76.4343884
30-queretaro,diesel,2017,91.90855173
30-queretaro,diesel,2018,95.68405825
30-queretaro,diesel,2019,98.97802259
30-queretaro,diesel,2020,101.0870882
30-queretaro,diesel,2021,102.9651704
30-queretaro,diesel,2022,104.9465476
30-queretaro,diesel,2023,107.2919827
30-queretaro,diesel,2024,111.3072213
30-queretaro,diesel,2025,113.822259
30-queretaro,diesel,2026,115.3272388
30-queretaro,diesel,2027,116.7015336
30-queretaro,diesel,2028,117.8689506
30-queretaro,diesel,2029,118.816289
30-queretaro,diesel,2030,119.7626777
30-queretaro,national fuel oil,2016,33.41284775
30-queretaro,national fuel oil,2017,47.4064768
30-queretaro,national fuel oil,2018,50.61749946
30-queretaro,national fuel oil,2019,53.49944444
30-queretaro,national fuel oil,2020,55.22231759
30-queretaro,national fuel oil,2021,56.5202218
30-queretaro,national fuel oil,2022,57.7405356
30-queretaro,national fuel oil,2023,58.97170839
30-queretaro,national fuel oil,2024,60.05622112
30-queretaro,national fuel oil,2025,60.96332436
30-queretaro,national fuel oil,2026,62.29081167
30-queretaro,national fuel oil,2027,63.52056677
30-queretaro,national fuel oil,2028,64.83842782
30-queretaro,national fuel oil,2029,66.17813695
30-queretaro,national fuel oil,2030,67.48219889
30-queretaro,domestic natural gas,2016,3.856580214
30-queretaro,domestic natural gas,2017,4.353028665
30-queretaro,domestic natural gas,2018,4.192713061
30-queretaro,domestic natural gas,2019,4.417655534
30-queretaro,domestic natural gas,2020,4.535948387
30-queretaro,domestic natural gas,2021,4.640309172
30-queretaro,domestic natural gas,2022,4.744669474
30-queretaro,domestic natural gas,2023,4.796849625
30-queretaro,domestic natural gas,2024,4.849030259
30-queretaro,domestic natural gas,2025,4.90121041
30-queretaro,domestic natural gas,2026,4.953391044
30-queretaro,domestic natural gas,2027,5.005571678
30-queretaro,domestic natural gas,2028,5.057751346
30-queretaro,domestic natural gas,2029,5.10993198
30-queretaro,domestic natural gas,2030,5.162112131
30-queretaro,imported fuel oil,2016,45.32976302
30-queretaro,imported fuel oil,2017,61.97651007
30-queretaro,imported fuel oil,2018,65.81702538
30-queretaro,imported fuel oil,2019,69.25523639
30-queretaro,imported fuel oil,2020,71.32353718
30-queretaro,imported fuel oil,2021,72.90830395
30-queretaro,imported fuel oil,2022,74.41818496
30-queretaro,imported fuel oil,2023,75.97340717
30-queretaro,imported fuel oil,2024,77.52288659
30-queretaro,imported fuel oil,2025,78.74122178
30-queretaro,imported fuel oil,2026,80.32380533
30-queretaro,imported fuel oil,2027,81.78804456
30-queretaro,imported fuel oil,2028,83.32906798
30-queretaro,imported fuel oil,2029,84.87358771
30-queretaro,imported fuel oil,2030,86.37924469
30-queretaro,imported natural gas,2016,4.725145492
30-queretaro,imported natural gas,2017,5.302689899
30-queretaro,imported natural gas,2018,5.185616317
30-queretaro,imported natural gas,2019,5.447303643
30-queretaro,imported natural gas,2020,5.584919895
30-queretaro,imported natural gas,2021,5.706328246
30-queretaro,imported natural gas,2022,5.827736034
30-queretaro,imported natural gas,2023,5.888439929
30-queretaro,imported natural gas,2024,5.949144385
30-queretaro,imported natural gas,2025,6.009848279
30-queretaro,imported natural gas,2026,6.070552736
30-queretaro,imported natural gas,2027,6.131257192
30-queretaro,imported natural gas,2028,6.191960524
30-queretaro,imported natural gas,2029,6.252664981
30-queretaro,imported natural gas,2030,6.313368875
30-queretaro,carbon,2016,62.6892361
30-queretaro,carbon,2017,87.96505518
30-queretaro,carbon,2018,99.23883444
30-queretaro,carbon,2019,102.1011558
30-queretaro,carbon,2020,111.5568892
30-queretaro,carbon,2021,114.613367
30-queretaro,carbon,2022,115.2094242
30-queretaro,carbon,2023,116.4403319
30-queretaro,carbon,2024,117.0430554
30-queretaro,carbon,2025,117.6474685
30-queretaro,carbon,2026,118.5692086
30-queretaro,carbon,2027,118.5636031
30-queretaro,carbon,2028,119.1731633
30-queretaro,carbon,2029,119.7799993
30-queretaro,carbon,2030,120.3906596
30-queretaro,uranium,2016,3.776280214
30-queretaro,uranium,2017,4.272728665
30-queretaro,uranium,2018,4.164941901
30-queretaro,uranium,2019,4.389884374
30-queretaro,uranium,2020,4.508177227
30-queretaro,uranium,2021,4.612538012
30-queretaro,uranium,2022,4.716898314
30-queretaro,uranium,2023,4.769078465
30-queretaro,uranium,2024,4.821259099
30-queretaro,uranium,2025,4.87343925
30-queretaro,uranium,2026,4.925619884
30-queretaro,uranium,2027,4.977800518
30-queretaro,uranium,2028,5.029980186
30-queretaro,uranium,2029,5.08216082
30-queretaro,uranium,2030,5.134340971
31-central,diesel,2016,76.4343884
31-central,diesel,2017,91.90855173
31-central,diesel,2018,95.68405825
31-central,diesel,2019,98.97802259
31-central,diesel,2020,101.0870882
31-central,diesel,2021,102.9651704
31-central,diesel,2022,104.9465476
31-central,diesel,2023,107.2919827
31-central,diesel,2024,111.3072213
31-central,diesel,2025,113.822259
31-central,diesel,2026,115.3272388
31-central,diesel,2027,116.7015336
31-central,diesel,2028,117.8689506
31-central,diesel,2029,118.816289
31-central,diesel,2030,119.7626777
31-central,national fuel oil,2016,31.05193191
31-central,national fuel oil,2017,45.34424236
31-central,national fuel oil,2018,48.6241728
31-central,national fuel oil,2019,51.5678073
31-central,national fuel oil,2020,53.32779058
31-central,national fuel oil,2021,54.65412919
31-central,national fuel oil,2022,55.90153377
31-central,national fuel oil,2023,57.16061087
31-central,national fuel oil,2024,58.27292487
31-central,national fuel oil,2025,59.20188788
31-central,national fuel oil,2026,60.55777042
31-central,national fuel oil,2027,61.81379738
31-central,national fuel oil,2028,63.15930798
31-central,national fuel oil,2029,64.5267294
31-central,national fuel oil,2030,65.85780633
31-central,domestic natural gas,2016,4.108380214
31-central,domestic natural gas,2017,4.604828665
31-central,domestic natural gas,2018,4.391984221
31-central,domestic natural gas,2019,4.616926694
31-central,domestic natural gas,2020,4.735219547
31-central,domestic natural gas,2021,4.839580332
31-central,domestic natural gas,2022,4.943940634
31-central,domestic natural gas,2023,4.996120785
31-central,domestic natural gas,2024,5.048301419
31-central,domestic natural gas,2025,5.10048157
31-central,domestic natural gas,2026,5.152662204
31-central,domestic natural gas,2027,5.204842838
31-central,domestic natural gas,2028,5.257022506
31-central,domestic natural gas,2029,5.30920314
31-central,domestic natural gas,2030,5.361383291
31-central,imported fuel oil,2016,45.32976302
31-central,imported fuel oil,2017,61.97651007
31-central,imported fuel oil,2018,65.81702538
31-central,imported fuel oil,2019,69.25523639
31-central,imported fuel oil,2020,71.32353718
31-central,imported fuel oil,2021,72.90830395
31-central,imported fuel oil,2022,74.41818496
31-central,imported fuel oil,2023,75.97340717
31-central,imported fuel oil,2024,77.52288659
31-central,imported fuel oil,2025,78.74122178
31-central,imported fuel oil,2026,80.32380533
31-central,imported fuel oil,2027,81.78804456
31-central,imported fuel oil,2028,83.32906798
31-central,imported fuel oil,2029,84.87358771
31-central,imported fuel oil,2030,86.37924469
31-central,imported natural gas,2016,4.725145492
31-central,imported natural gas,2017,5.302689899
31-central,imported natural gas,2018,5.185616317
31-central,imported natural gas,2019,5.447303643
31-central,imported natural gas,2020,5.584919895
31-central,imported natural gas,2021,5.706328246
31-central,imported natural gas,2022,5.827736034
31-central,imported natural gas,2023,5.888439929
31-central,imported natural gas,2024,5.949144385
31-central,imported natural gas,2025,6.009848279
31-central,imported natural gas,2026,6.070552736
31-central,imported natural gas,2027,6.131257192
31-central,imported natural gas,2028,6.191960524
31-central,imported natural gas,2029,6.252664981
31-central,imported natural gas,2030,6.313368875
31-central,carbon,2016,46.53549601
31-central,carbon,2017,64.12571464
31-central,carbon,2018,71.9714838
31-central,carbon,2019,73.96346114
31-central,carbon,2020,80.54399638
31-central,carbon,2021,82.67109309
31-central,carbon,2022,83.08590759
31-central,carbon,2023,83.94253405
31-central,carbon,2024,84.36198788
31-central,carbon,2025,84.7826175
31-central,carbon,2026,85.42408474
31-central,carbon,2027,85.42018369
31-central,carbon,2028,85.84439534
31-central,carbon,2029,86.26671117
31-central,carbon,2030,86.69168845
31-central,uranium,2016,3.776280214
31-central,uranium,2017,4.272728665
31-central,uranium,2018,4.164941901
31-central,uranium,2019,4.389884374
31-central,uranium,2020,4.508177227
31-central,uranium,2021,4.612538012
31-central,uranium,2022,4.716898314
31-central,uranium,2023,4.769078465
31-central,uranium,2024,4.821259099
31-central,uranium,2025,4.87343925
31-central,uranium,2026,4.925619884
31-central,uranium,2027,4.977800518
31-central,uranium,2028,5.029980186
31-central,uranium,2029,5.08216082
31-central,uranium,2030,5.134340971
32-poza_rica,diesel,2016,75.14576594
32-poza_rica,diesel,2017,90.35904729
32-poza_rica,diesel,2018,94.07090181
32-poza_rica,diesel,2019,97.30933255
32-poza_rica,diesel,2020,99.38284098
32-poza_rica,diesel,2021,101.2292603
32-poza_rica,diesel,2022,103.177233
32-poza_rica,diesel,2023,105.483126
32-poza_rica,diesel,2024,109.4306708
32-poza_rica,diesel,2025,111.903307
32-poza_rica,diesel,2026,113.3829141
32-poza_rica,diesel,2027,114.7340394
32-poza_rica,diesel,2028,115.8817747
32-poza_rica,diesel,2029,116.8131417
32-poza_rica,diesel,2030,117.7435751
32-poza_rica,national fuel oil,2016,34.57182318
32-poza_rica,national fuel oil,2017,48.72777907
32-poza_rica,national fuel oil,2018,51.97625161
32-poza_rica,national fuel oil,2019,54.89172351
32-poza_rica,national fuel oil,2020,56.63476521
32-poza_rica,national fuel oil,2021,57.94812289
32-poza_rica,national fuel oil,2022,59.18315994
32-poza_rica,national fuel oil,2023,60.42949812
32-poza_rica,national fuel oil,2024,61.52912023
32-poza_rica,national fuel oil,2025,62.44810378
32-poza_rica,national fuel oil,2026,63.79102329
32-poza_rica,national fuel oil,2027,65.03505656
32-poza_rica,national fuel oil,2028,66.36794455
32-poza_rica,national fuel oil,2029,67.72271471
32-poza_rica,national fuel oil,2030,69.04145871
32-poza_rica,domestic natural gas,2016,3.977030214
32-poza_rica,domestic natural gas,2017,4.473478665
32-poza_rica,domestic natural gas,2018,4.313163061
32-poza_rica,domestic natural gas,2019,4.538105534
32-poza_rica,domestic natural gas,2020,4.656398387
32-poza_rica,domestic natural gas,2021,4.760759172
32-poza_rica,domestic natural gas,2022,4.865119474
32-poza_rica,domestic natural gas,2023,4.917299625
32-poza_rica,domestic natural gas,2024,4.969480259
32-poza_rica,domestic natural gas,2025,5.02166041
32-poza_rica,domestic natural gas,2026,5.073841044
32-poza_rica,domestic natural gas,2027,5.126021678
32-poza_rica,domestic natural gas,2028,5.178201346
32-poza_rica,domestic natural gas,2029,5.23038198
32-poza_rica,domestic natural gas,2030,5.282562131
32-poza_rica,imported fuel oil,2016,45.32976302
32-poza_rica,imported fuel oil,2017,61.97651007
32-poza_rica,imported fuel oil,2018,65.81702538
32-poza_rica,imported fuel oil,2019,69.25523639
32-poza_rica,imported fuel oil,2020,71.32353718
32-poza_rica,imported fuel oil,2021,72.90830395
32-poza_rica,imported fuel oil,2022,74.41818496
32-poza_rica,imported fuel oil,2023,75.97340717
32-poza_rica,imported fuel oil,2024,77.52288659
32-poza_rica,imported fuel oil,2025,78.74122178
32-poza_rica,imported fuel oil,2026,80.32380533
32-poza_rica,imported fuel oil,2027,81.78804456
32-poza_rica,imported fuel oil,2028,83.32906798
32-poza_rica,imported fuel oil,2029,84.87358771
32-poza_rica,imported fuel oil,2030,86.37924469
32-poza_rica,imported natural gas,2016,4.725145492
32-poza_rica,imported natural gas,2017,5.302689899
32-poza_rica,imported natural gas,2018,5.185616317
32-poza_rica,imported natural gas,2019,5.447303643
