month,day,hour,capacity_factor
1,28,10.0,0.0060134
1,28,11.0,0.00339203
1,28,12.0,0.00251687
1,28,13.0,0.00210659
1,28,14.0,0.0097634
1,28,15.0,0.02598041
1,28,16.0,0.05355394
1,28,17.0,0.09970362
1,28,18.0,0.12941231
1,28,19.0,0.12593412
1,28,20.0,0.1093602
1,28,21.0,0.12467013
1,28,22.0,0.13615069
1,28,23.0,0.14585128
1,29,0.0,0.14553362
1,29,1.0,0.1656379
1,29,2.0,0.18203575
1,29,3.0,0.20241527
1,29,4.0,0.22521561
1,29,5.0,0.31443568
1,29,6.0,0.42979239
1,29,7.0,0.43184812
1,29,8.0,0.64376379
1,29,9.0,0.80024256
1,29,10.0,0.86329832
1,29,11.0,0.89846615
1,29,12.0,0.91269174
1,29,13.0,0.91028704
1,29,14.0,0.8945573
1,29,15.0,0.88221375
1,29,16.0,0.86815939
1,29,17.0,0.79774747
1,29,18.0,0.7480045
1,29,19.0,0.77874443
1,29,20.0,0.76447242
1,29,21.0,0.71998142
1,29,22.0,0.6657996
1,29,23.0,0.58954614
1,30,0.0,0.54640408
1,30,1.0,0.5273235
1,30,2.0,0.51852633
1,30,3.0,0.48835043
1,30,4.0,0.47690006
1,30,5.0,0.50309096
1,30,6.0,0.42748455
1,30,7.0,0.30161406
1,30,8.0,0.4136187
1,30,9.0,0.42613933
1,30,10.0,0.37625716
1,30,11.0,0.30245399
1,30,12.0,0.27260891
1,30,13.0,0.26963573
1,30,14.0,0.29132329
1,30,15.0,0.32089579
1,30,16.0,0.35237453
1,30,17.0,0.32514492
1,30,18.0,0.30818787
1,30,19.0,0.31049737
1,30,20.0,0.22565362
1,30,21.0,0.17826152
1,30,22.0,0.14659146
1,30,23.0,0.13379295
1,31,0.0,0.12459036
1,31,1.0,0.13299218
1,31,2.0,0.14250688
1,31,3.0,0.14865645
1,31,4.0,0.1645505
1,31,5.0,0.19406231
1,31,6.0,0.19984207
1,31,7.0,0.12492605
1,31,8.0,0.18717263
1,31,9.0,0.15319784
1,31,10.0,0.08901774
1,31,11.0,0.03725751
1,31,12.0,0.01078065
1,31,13.0,0.00156635
1,31,14.0,0.00220274
1,31,15.0,0.0244451
1,31,16.0,0.04735705
1,31,17.0,0.06934706
1,31,18.0,0.07674771
1,31,19.0,0.04370241
1,31,20.0,0.01395618
1,31,21.0,0.00609602
1,31,22.0,0.00257457
1,31,23.0,0.00072854
2,1,0.0,0.00049599
2,1,1.0,0.00064575
2,1,2.0,0.00213874
2,1,3.0,0.00694621
2,1,4.0,0.01727745
2,1,5.0,0.02905169
2,1,6.0,0.03727811
2,1,7.0,0.02461549
2,1,8.0,0.00873296
2,1,9.0,0.00185302
2,1,10.0,0.00077382
2,1,11.0,0.00123044
2,1,12.0,0.00271899
2,1,13.0,0.0050918
2,1,14.0,0.00856698
2,1,15.0,0.01801745
2,1,16.0,0.03960869
2,1,17.0,0.0800084
2,1,18.0,0.08962313
2,1,19.0,0.04133591
2,1,20.0,0.00502826
