name_switch,name_prodesen,load_zone,load_area,capacity_factor
micos,micos,06-noreste,18-valles,47.672601744186046
micos,micos,06-noreste,18-valles,50.039769056847547
micos,micos,06-noreste,18-valles,0.0
micos,micos,06-noreste,18-valles,51.03338985788114
micos,micos,06-noreste,18-valles,28.270146963824288
micos,micos,06-noreste,18-valles,26.332566214470287
micos,micos,06-noreste,18-valles,24.97819767441861
micos,micos,06-noreste,18-valles,26.09798934108527
micos,micos,06-noreste,18-valles,17.364542958656333
micos,micos,06-noreste,18-valles,34.002745478036175
micos,micos,06-noreste,18-valles,47.78605458656331
micos,micos,06-noreste,18-valles,47.722262596899235
micos,micos,06-noreste,18-valles,43.713057170542641
micos,micos,06-noreste,18-valles,42.325783268733851
micos,micos,06-noreste,18-valles,43.994670542635667
micos,micos,06-noreste,18-valles,63.124798126614991
micos,micos,06-noreste,18-valles,53.333938953488378
micos,micos,06-noreste,18-valles,55.22407945736434
micos,micos,06-noreste,18-valles,30.496810400516793
micos,micos,06-noreste,18-valles,9.3047480620155039
micos,micos,06-noreste,18-valles,51.469436369509047
micos,micos,06-noreste,18-valles,33.075339147286826
micos,micos,06-noreste,18-valles,33.177890826873387
micos,micos,06-noreste,18-valles,44.241359819121456
micos,micos,06-noreste,18-valles,40.369630167958661
micos,micos,06-noreste,18-valles,34.492288436692512
micos,micos,06-noreste,18-valles,28.261668281653751
oviachic,oviachic,04-noroeste,03-obregon,95.822764756944437
oviachic,oviachic,04-noroeste,03-obregon,93.804861111111109
oviachic,oviachic,04-noroeste,03-obregon,93.403891782407399
oviachic,oviachic,04-noroeste,03-obregon,42.970269097222221
oviachic,oviachic,04-noroeste,03-obregon,7.7869936342592592
oviachic,oviachic,04-noroeste,03-obregon,8.2000289351851841
oviachic,oviachic,04-noroeste,03-obregon,3.6906322337962969
oviachic,oviachic,04-noroeste,03-obregon,8.2983072916666671
oviachic,oviachic,04-noroeste,03-obregon,4.5876953125000002
oviachic,oviachic,04-noroeste,03-obregon,17.634194155092594
oviachic,oviachic,04-noroeste,03-obregon,91.520399305555557
oviachic,oviachic,04-noroeste,03-obregon,54.817064525462968
oviachic,oviachic,04-noroeste,03-obregon,85.184845196759269
oviachic,oviachic,04-noroeste,03-obregon,102.55032552083333
oviachic,oviachic,04-noroeste,03-obregon,102.26046006944445
oviachic,oviachic,04-noroeste,03-obregon,55.290892650462965
oviachic,oviachic,04-noroeste,03-obregon,19.288151041666669
oviachic,oviachic,04-noroeste,03-obregon,26.072055844907403
oviachic,oviachic,04-noroeste,03-obregon,14.211125578703705
oviachic,oviachic,04-noroeste,03-obregon,16.532675057870371
oviachic,oviachic,04-noroeste,03-obregon,13.015205439814817
oviachic,oviachic,04-noroeste,03-obregon,37.828464988425928
oviachic,oviachic,04-noroeste,03-obregon,110.27678674768519
oviachic,oviachic,04-noroeste,03-obregon,57.956459780092594
oviachic,oviachic,04-noroeste,03-obregon,62.785836226851856
oviachic,oviachic,04-noroeste,03-obregon,98.877343749999994
oviachic,oviachic,04-noroeste,03-obregon,101.54534866898149
oviachic,oviachic,04-noroeste,03-obregon,62.408854166666657
oviachic,oviachic,04-noroeste,03-obregon,14.320392071759262
oviachic,oviachic,04-noroeste,03-obregon,16.300347222222221
oviachic,oviachic,04-noroeste,03-obregon,11.096809895833333
oviachic,oviachic,04-noroeste,03-obregon,10.314561631944445
oviachic,oviachic,04-noroeste,03-obregon,48.908463541666663
oviachic,oviachic,04-noroeste,03-obregon,48.781727430555549
oviachic,oviachic,04-noroeste,03-obregon,113.76354890046296
oviachic,oviachic,04-noroeste,03-obregon,64.976953125000009
penitas,penitas,02-oriental,38-tabasco,28.158191468253968
penitas,penitas,02-oriental,38-tabasco,26.143657738095239
penitas,penitas,02-oriental,38-tabasco,28.208246362433858
penitas,penitas,02-oriental,38-tabasco,32.408570436507929
penitas,penitas,02-oriental,38-tabasco,41.305098214285714
penitas,penitas,02-oriental,38-tabasco,39.722567460317464
penitas,penitas,02-oriental,38-tabasco,42.990816137566142
penitas,penitas,02-oriental,38-tabasco,51.472014880952386
penitas,penitas,02-oriental,38-tabasco,56.555000330687847
penitas,penitas,02-oriental,38-tabasco,65.564754629629633
penitas,penitas,02-oriental,38-tabasco,57.400216600529099
penitas,penitas,02-oriental,38-tabasco,63.854504298941805
penitas,penitas,02-oriental,38-tabasco,55.229882605820116
penitas,penitas,02-oriental,38-tabasco,57.239174933862436
penitas,penitas,02-oriental,38-tabasco,65.341964947089934
penitas,penitas,02-oriental,38-tabasco,63.835642195767193
penitas,penitas,02-oriental,38-tabasco,67.018620370370371
penitas,penitas,02-oriental,38-tabasco,64.894964616402135
penitas,penitas,02-oriental,38-tabasco,57.31830985449735
penitas,penitas,02-oriental,38-tabasco,58.201329034391534
penitas,penitas,02-oriental,38-tabasco,65.649678902116392
penitas,penitas,02-oriental,38-tabasco,46.097589616402118
penitas,penitas,02-oriental,38-tabasco,40.307609788359791
penitas,penitas,02-oriental,38-tabasco,35.0355162037037
penitas,penitas,02-oriental,38-tabasco,9.0914801587301604
penitas,penitas,02-oriental,38-tabasco,59.475612433862423
penitas,penitas,02-oriental,38-tabasco,88.673637896825397
penitas,penitas,02-oriental,38-tabasco,90.948014880952385
penitas,penitas,02-oriental,38-tabasco,66.058276124338619
penitas,penitas,02-oriental,38-tabasco,84.393608465608466
penitas,penitas,02-oriental,38-tabasco,93.635549933862421
penitas,penitas,02-oriental,38-tabasco,67.846143187830691
penitas,penitas,02-oriental,38-tabasco,54.593154761904763
penitas,penitas,02-oriental,38-tabasco,43.579981812169308
penitas,penitas,02-oriental,38-tabasco,42.572619708994708
penitas,penitas,02-oriental,38-tabasco,0.0
