project_name,gen_tech,balancing_area,full_load_heat_rate_gj/mw,full_load_heat_rate,connect_cost_per_mw,scheduled_outage_rate,forced_outage_rate,capacity_limit_mw,start_year,capacity_mw,dbid,being_built,fuel_code,fuel_oil,load_zone,variables,capacity_factor
rio_bravo_tc,thermal_natural_gas,06-noreste,10.7,10.14218009,0,11.44,7.1,300,,285.9,163,operational,g_ahnrr,natural_gas,14-reynosa,2.2,0.953
rio_bravo_ii,combined_cycle_natural_gas,06-noreste,7.7,7.298578199,0,6.96,7.7,495,,480.65,164,operational,g_ahnrr,natural_gas,15-matamoros,2.72,0.971010101
rio_bravo_iii,combined_cycle_natural_gas,06-noreste,7.6,7.203791469,0,6.96,7.7,495,,480.65,165,operational,g_ahnrr,natural_gas,15-matamoros,2.72,0.971010101
rio_bravo_iv,combined_cycle_natural_gas,06-noreste,7.6,7.203791469,0,6.96,7.7,500,,485.5,166,operational,g_ahnrr,natural_gas,15-matamoros,2.72,0.971
rio_escondido,carboelectric_coal,06-noreste,10.3,9.763033175,0,11.71,6.4,1200,,1148.4,167,operational,ca_rioes,coal,12-rio_escondido,2.46,0.957
saltillo,combined_cycle_natural_gas,06-noreste,7.5,7.109004739,0,6.96,7.7,247.5,,239.83,168,operational,g_ahnrr,natural_gas,17-saltillo,4.43,0.969010101
tamazunchale,combined_cycle_natural_gas,06-noreste,7.3,6.91943128,0,6.96,7.7,1135,,1100.95,169,operational,gn_tamazu,natural_gas,20-tamazunchale,2.69,0.97
tecnologico,gas_turbine_diesel,06-noreste,15.2,14.40758294,0,9.22,5.5,26,,25.35,170,operational,d_naciona,diesel,16-monterrey,3.19,0.975
universidad_u1,gas_turbine_natural_gas,06-noreste,19.8,18.76777251,0,9.22,5.5,12,,11.7,171,operational,g_ahnrr,natural_gas,16-monterrey,3.19,0.975
universidad_u2,gas_turbine_natural_gas,06-noreste,19.8,18.76777251,0,9.22,5.5,12,,11.7,172,operational,g_ahnrr,natural_gas,16-monterrey,3.19,0.975
el_sauz_ii,combined_cycle_natural_gas,03-occidental,8.3,7.867298578,0,6.96,7.7,495,,480.65,173,operational,g_sauzqro,natural_gas,30-queretaro,2.72,0.971010101
la_amistad,hydroelectric,06-noreste,0,0,0,3,1,240,,184.392,174,operational,,,12-rio_escondido,0,0.7683
cobano,hydroelectric,03-occidental,0,0,0,3,1,960,,840.576,175,operational,,,29-lazaro_cardenas,0,0.8756
el_fuerte,hydroelectric,04-noroeste,0,0,0,3,1,0.75,,0.576225,176,operational,,,04-los_mochis,0,0.7683
colimilla,hydroelectric,03-occidental,0,0,0,3,1,18,,13.8294,177,operational,,,23-guadalajara,0,0.7683
tepexic,hydroelectric,02-oriental,0,0,0,3,1,60,,46.098,178,operational,,,34-puebla,0,0.7683
cogcoracion_salamanca,gas_turbine_natural_gas,03-occidental,11.8,11.18483412,0,9.22,5.5,393,,388.68,179,operational,g_petsal,natural_gas,26-salamanca,3.2,0.989007634
patla,hydroelectric,02-oriental,0,0,0,3,1,51.2,,39.33696,180,operational,,,32-poza_rica,0,0.7683
tuxpango,hydroelectric,02-oriental,0,0,0,3,1,80,,61.464,181,operational,,,36-temascal,0,0.7683
compania_de_energia_mexicana,hydroelectric,02-oriental,0,0,0,3,1,750,,656.7,182,operational,,,32-poza_rica,0,0.8756
el_sauz,combined_cycle_natural_gas,03-occidental,6.9,6.54028436,0,6.96,7.7,591,,575.04,183,operational,g_sauzqro,natural_gas,30-queretaro,2.96,0.972994924
huicot,internal_combustion_fuel_oil,03-occidental,10.3,9.763033175,0,11.23,7.4,1.18,,1.08,184,operational,c_i_manza,fuel_oil,22-tepic,3.16,0.915254237
falcon,hydroelectric,06-noreste,0,0,0,3,1,5.32,,4.087356,185,operational,,,13-nuevo_laredo,0,0.7683
electricidad_del_golfo,hydroelectric,02-oriental,0,0,0,3,1,0.624,,0.4794192,186,operational,,,36-temascal,0,0.7683
mexicana_de_hidroelectricidad_mexhidro,hydroelectric,02-oriental,0,0,0,3,1,2.18,,1.674894,187,operational,,,35-acapulco,0,0.7683
chilapan,hydroelectric,02-oriental,0,0,0,3,1,750,,656.7,188,operational,,,37-coatzacoalcos,0,0.8756
los_azufres,geothermal,03-occidental,0,0,0,5.12,14.1,210,,197.19,189,operational,,,28-carapan,0.06,0.939
los_azufres_u2,geothermal,03-occidental,0,0,0,5.12,14.1,5,,4.7,190,operational,,,28-carapan,0.06,0.94
los_azufres_u6,geothermal,03-occidental,0,0,0,5.12,14.1,5,,4.7,191,operational,,,28-carapan,0.06,0.94
los_azufres_u8,geothermal,03-occidental,0,0,0,5.12,14.1,5,,4.7,192,operational,,,28-carapan,0.06,0.94
manzanillo_central,thermal_fuel_oil,03-occidental,10.5,9.952606635,0,11.44,7.1,700,,667.1,193,operational,c_i_manza,fuel_oil,27-manzanillo,2.2,0.953
manzanillo_u3_tc,thermal_fuel_oil,03-occidental,10.5,9.952606635,0,11.44,7.1,300,,285.9,194,operational,c_i_manza,fuel_oil,27-manzanillo,2.2,0.953
manzanillo_u4_tc,thermal_fuel_oil,03-occidental,10.5,9.952606635,0,11.44,7.1,300,,285.9,195,operational,c_i_manza,fuel_oil,27-manzanillo,2.2,0.953
manzanillo_p1,combined_cycle_natural_gas,03-occidental,6.9,6.54028436,0,6.96,7.7,726.954,,707.33,196,operational,g_petsal,natural_gas,27-manzanillo,2.96,0.97300517
manzanillo_p2,combined_cycle_natural_gas,03-occidental,6.9,6.54028436,0,6.96,7.7,726.954,,707.33,197,operational,g_petsal,natural_gas,27-manzanillo,2.96,0.97300517
petacalco,carboelectric_coal,03-occidental,9.8,9.289099526,0,11.71,6.4,2778.36,,2658.89,198,operational,ca_i_peta,coal,29-lazaro_cardenas,2.46,0.956999813
boquilla,hydroelectric,05-norte,0,0,0,3,1,12.6,,9.68058,199,operational,,,09-chihuahua,0,0.7683
el_retiro,hydroelectric,02-oriental,0,0,0,3,1,9,,6.9147,200,operational,,,39-grijalva,0,0.7683
salamanca_u3,thermal_fuel_oil,03-occidental,11.1,10.52132701,0,11.44,7.1,300,,285.9,201,operational,c_n_sala,fuel_oil,26-salamanca,2.2,0.953
salamanca_u4,thermal_fuel_oil,03-occidental,11.1,10.52132701,0,11.44,7.1,250,,234,202,operational,c_n_sala,fuel_oil,26-salamanca,3.13,0.936
primero_empresa_minera,hydroelectric,04-noroeste,0,0,0,3,1,2.56,,1.966848,203,operational,,,05-culiacan,0,0.7683
oviachic,hydroelectric,04-noroeste,0,0,0,3,1,70,,53.781,204,operational,,,03-obregon,0,0.7683
proveedora_de_electricidad_de_occidente,hydroelectric,03-occidental,0,0,0,3,1,1.096,,0.8420568,205,operational,,,23-guadalajara,0,0.7683
villa_de_reyes_u1,thermal_fuel_oil,03-occidental,10.6,10.04739336,0,11.44,7.1,350,,333.55,206,operational,c_n_vrey,fuel_oil,25-san_luis_potosi,2.2,0.953
villa_de_reyes_u2,thermal_fuel_oil,03-occidental,10.6,10.04739336,0,11.44,7.1,350,,333.55,207,operational,c_n_vrey,fuel_oil,25-san_luis_potosi,2.2,0.953
el_salto,hydroelectric,06-noreste,0,0,0,3,1,292,,253.1056,208,operational,,,18-valles,0,0.8668
botello,hydroelectric,03-occidental,0,0,0,3,1,8.4,,6.45372,209,operational,,,28-carapan,0,0.7683
minas,hydroelectric,02-oriental,0,0,0,3,1,900,,788.04,210,operational,,,36-temascal,0,0.8756
sanalona,hydroelectric,04-noroeste,0,0,0,3,1,5.24,,4.025892,211,operational,,,05-culiacan,0,0.7683
platanal,hydroelectric,03-occidental,0,0,0,3,1,600,,525.36,212,operational,,,28-carapan,0,0.8756
procesamiento_energetico_mexicano,hydroelectric,02-oriental,0,0,0,3,1,2400,,2101.44,213,operational,,,36-temascal,0,0.8756
encanto,hydroelectric,02-oriental,0,0,0,3,1,26,,19.9758,214,operational,,,32-poza_rica,0,0.7683
cerveceria_cuauhtemoc-moctezuma_planta_orizaba,hydroelectric,00-autoabasto,0,0,0,3,1,8,,6.1464,215,operational,,,00-autoabasto_local,0,0.7683
dos_bocas_u1,combined_cycle_natural_gas,02-oriental,11,10.42654028,0,6.96,7.7,63,,61.05,216,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969047619
dos_bocas_u2,combined_cycle_natural_gas,02-oriental,11,10.42654028,0,6.96,7.7,63,,61.05,217,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969047619
dos_bocas_u3,combined_cycle_natural_gas,02-oriental,11,10.42654028,0,6.96,7.7,63,,61.05,218,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969047619
dos_bocas_u4,combined_cycle_natural_gas,02-oriental,11,10.42654028,0,6.96,7.7,63,,61.05,219,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969047619
dos_bocas_u5,combined_cycle_natural_gas,02-oriental,11,10.42654028,0,6.96,7.7,100,,96.9,220,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969
dos_bocas_u6,combined_cycle_natural_gas,02-oriental,11,10.42654028,0,6.96,7.7,100,,96.9,221,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969
mocuzari,hydroelectric,04-noroeste,0,0,0,3,1,21,,16.1343,222,operational,,,03-obregon,0,0.7683
hidroelectricidad_del_pacifico,hydroelectric,03-occidental,0,0,0,3,1,10,,7.683,223,operational,,,27-manzanillo,0,0.7683
puente_grande,hydroelectric,03-occidental,0,0,0,3,1,1.6,,1.22928,224,operational,,,23-guadalajara,0,0.7683
la_mata__pie,wind,02-oriental,0,0,0,0,0,102,,30.5694,225,operational,,,40-ixtepec,0,0.2997
la_venta_i-ii,wind,02-oriental,0,0,0,0,0,84.2,,25.23474,226,operational,,,40-ixtepec,0,0.2997
la_venta_iii_pie,wind,02-oriental,0,0,0,0,0,102.85,,30.824145,227,operational,,,40-ixtepec,0,0.2997
laguna_verde_central,nuclear_uranium,02-oriental,10.4,9.857819905,0,10.68,11.4,1510,,1457.15,228,operational,nuc,uranium,33-veracruz,2.25,0.965
los_humeros_central,geothermal,02-oriental,0,0,0,5.12,14.1,53.6,,50.33,229,operational,,,34-puebla,0.06,0.938992537
los_humeros_u3,geothermal,02-oriental,0,0,0,5.12,14.1,5,,4.7,230,operational,,,34-puebla,0.06,0.94
los_humeros_u6,geothermal,02-oriental,0,0,0,5.12,14.1,5,,4.7,231,operational,,,34-puebla,0.06,0.94
los_humeros_u8,geothermal,02-oriental,0,0,0,5.12,14.1,5,,4.7,232,operational,,,34-puebla,0.06,0.94
zumpimito,hydroelectric,03-occidental,0,0,0,3,1,1080,,945.648,233,operational,,,28-carapan,0,0.8756
hidroelectrica_arco_iris,hydroelectric,03-occidental,0,0,0,3,1,220,,169.026,234,operational,,,23-guadalajara,0,0.7683
colotlipa,hydroelectric,02-oriental,0,0,0,3,1,15,,11.5245,235,operational,,,35-acapulco,0,0.7683
oaxaca_i_pie,wind,02-oriental,0,0,0,0,0,102,,30.5694,236,operational,,,40-ixtepec,0,0.2997
oaxaca_ii_pie,wind,02-oriental,0,0,0,0,0,102,,30.5694,237,operational,,,40-ixtepec,0,0.2997
oaxaca_iii_pie,wind,02-oriental,0,0,0,0,0,102,,30.5694,238,operational,,,40-ixtepec,0,0.2997
oaxaca_iv_pie,wind,02-oriental,0,0,0,0,0,102,,30.5694,239,operational,,,40-ixtepec,0,0.2997
alameda,hydroelectric,01-central,0,0,0,3,1,420,,367.752,240,operational,,,31-central,0,0.8756
intermedia,hydroelectric,03-occidental,0,0,0,3,1,2,,1.5366,241,operational,,,23-guadalajara,0,0.7683
bombana,hydroelectric,02-oriental,0,0,0,3,1,2.12,,1.628796,242,operational,,,39-grijalva,0,0.7683
poza_rica_u1,thermal_fuel_oil,02-oriental,14.4,13.6492891,0,11.44,7.1,39,,36.54,243,operational,c_n_poza,fuel_oil,32-poza_rica,3.94,0.936923077
poza_rica_u2,thermal_fuel_oil,02-oriental,14.1,13.36492891,0,11.44,7.1,39,,36.54,244,operational,c_n_poza,fuel_oil,32-poza_rica,3.94,0.936923077
poza_rica_u3,thermal_fuel_oil,02-oriental,14.5,13.74407583,0,11.44,7.1,39,,36.54,245,operational,c_n_poza,fuel_oil,32-poza_rica,3.94,0.936923077
san_lorenzo_potencia,combined_cycle_natural_gas,02-oriental,7.3,6.91943128,0,6.96,7.7,382.12,,372.18,246,operational,g_slorp,natural_gas,34-puebla,3.02,0.973987229
hidrorizaba_ii,hydroelectric,02-oriental,0,0,0,3,1,2.24,,1.720992,247,operational,,,33-veracruz,0,0.7683
gobierno_del_estado_de_michoacan_de_ocampo,hydroelectric,03-occidental,0,0,0,3,1,2.48,,1.905384,248,operational,,,28-carapan,0,0.7683
colina,hydroelectric,05-norte,0,0,0,3,1,354,,309.9624,249,operational,,,09-chihuahua,0,0.8756
san_pedro_poruas,hydroelectric,03-occidental,0,0,0,3,1,1.6,,1.22928,250,operational,,,28-carapan,0,0.7683
tuxpan_u1_tc,thermal_fuel_oil,02-oriental,10.3,9.763033175,0,11.44,7.1,350,,333.55,251,operational,c_n_tuxp,fuel_oil,32-poza_rica,2.2,0.953
tuxpan_u2_tc,thermal_fuel_oil,02-oriental,10.3,9.763033175,0,11.44,7.1,350,,333.55,252,operational,c_n_tuxp,fuel_oil,32-poza_rica,2.2,0.953
tuxpan_u3_tc,thermal_fuel_oil,02-oriental,10.3,9.763033175,0,11.44,7.1,350,,333.55,253,operational,c_n_tuxp,fuel_oil,32-poza_rica,2.2,0.953
tuxpan_u4_tc,thermal_fuel_oil,02-oriental,10.3,9.763033175,0,11.44,7.1,350,,333.55,254,operational,c_n_tuxp,fuel_oil,32-poza_rica,2.2,0.953
tuxpan_u5_tc,thermal_fuel_oil,02-oriental,10.3,9.763033175,0,11.44,7.1,350,,333.55,255,operational,c_n_tuxp,fuel_oil,32-poza_rica,2.2,0.953
tuxpan_u6_tc,thermal_fuel_oil,02-oriental,10.3,9.763033175,0,11.44,7.1,350,,333.55,256,operational,c_n_tuxp,fuel_oil,32-poza_rica,2.2,0.953
tuxpan_ii,combined_cycle_natural_gas,02-oriental,7.7,7.298578199,0,6.96,7.7,495,,480.65,257,operational,g_tuxpoz,natural_gas,32-poza_rica,2.72,0.971010101
tuxpan_iii_y_iv,combined_cycle_natural_gas,02-oriental,7.4,7.014218009,0,6.96,7.7,983,,953.51,258,operational,g_tuxpoz,natural_gas,32-poza_rica,2.69,0.97
tuxpan_v,combined_cycle_natural_gas,02-oriental,7.4,7.014218009,0,6.96,7.7,495,,480.65,259,operational,gn_tuxp,natural_gas,32-poza_rica,2.72,0.971010101
compania_electrica_carolina,hydroelectric,00-autoabasto,0,0,0,3,1,36,,27.6588,260,operational,,,00-autoabasto_local,0,0.7683
cancun_tg1,gas_turbine_diesel,07-peninsular,18.3,17.34597156,0,9.22,5.5,14,,13.65,261,operational,d_penins,diesel,43-cancun,3.19,0.975
cancun_tg2,gas_turbine_diesel,07-peninsular,18.3,17.34597156,0,9.22,5.5,14,,13.65,262,operational,d_penins,diesel,43-cancun,3.19,0.975
cancun_tg3,gas_turbine_diesel,07-peninsular,18.3,17.34597156,0,9.22,5.5,30,,29.25,263,operational,d_penins,diesel,43-cancun,3.19,0.975
cancun_tg5,gas_turbine_diesel,07-peninsular,18.3,17.34597156,0,9.22,5.5,44,,42.9,264,operational,d_penins,diesel,43-cancun,3.19,0.975
chankanaab_u1,gas_turbine_diesel,07-peninsular,18.4,17.44075829,0,9.22,5.5,14,,13.65,265,operational,d_penins,diesel,45-cozumel,3.19,0.975
chankanaab_u2,gas_turbine_diesel,07-peninsular,18.4,17.44075829,0,9.22,5.5,14,,13.65,266,operational,d_penins,diesel,45-cozumel,3.19,0.975
chankanaab_u4,gas_turbine_diesel,07-peninsular,18.4,17.44075829,0,9.22,5.5,25,,24.38,267,operational,d_penins,diesel,45-cozumel,3.19,0.9752
ciudad_del_carmen_u1,gas_turbine_diesel,07-peninsular,23.9,22.65402844,0,9.22,5.5,14,,13.65,268,operational,d_penins,diesel,41-lerma,3.19,0.975
ciudad_del_carmen_u2,gas_turbine_diesel,07-peninsular,23.9,22.65402844,0,9.22,5.5,16,,15.6,269,operational,d_penins,diesel,41-lerma,3.19,0.975
ciudad_del_carmen_u3,gas_turbine_diesel,07-peninsular,23.9,22.65402844,0,9.22,5.5,17,,16.58,270,operational,d_penins,diesel,41-lerma,3.19,0.975294118
holbox,internal_combustion_fuel_oil,07-peninsular,10.3,9.763033175,0,11.23,7.4,3.2,,2.93,271,operational,c_n_meri,fuel_oil,43-cancun,3.16,0.915625
lerma_u2,thermal_fuel_oil,07-peninsular,12.9,12.22748815,0,11.44,7.1,37.5,,35.14,272,operational,c_n_lerm,fuel_oil,41-lerma,3.94,0.937066667
lerma_u3,thermal_fuel_oil,07-peninsular,12.9,12.22748815,0,11.44,7.1,37.5,,35.14,273,operational,c_n_lerm,fuel_oil,41-lerma,3.94,0.937066667
lerma_u4,thermal_fuel_oil,07-peninsular,12.9,12.22748815,0,11.44,7.1,37.5,,35.14,274,operational,c_n_lerm,fuel_oil,41-lerma,3.94,0.937066667
merida_ii_tg,gas_turbine_diesel,07-peninsular,20.1,19.0521327,0,9.22,5.5,30,,29.25,275,operational,d_penins,diesel,42-merida,3.19,0.975
merida_ii_u1_tc,thermal_fuel_oil,07-peninsular,12.5,11.84834123,0,11.44,7.1,84,,78.71,276,operational,c_n_meri,fuel_oil,42-merida,3.94,0.93702381
merida_ii_u2_tc,thermal_fuel_oil,07-peninsular,12.5,11.84834123,0,11.44,7.1,84,,78.71,277,operational,c_n_meri,fuel_oil,42-merida,3.94,0.93702381
merida_iii,combined_cycle_natural_gas,07-peninsular,7.9,7.488151659,0,6.96,7.7,484,,469.96,278,operational,g_penin,natural_gas,42-merida,2.72,0.970991736
nachi_-_cocom_tg,gas_turbine_diesel,07-peninsular,26.5,25.11848341,0,9.22,5.5,30,,29.25,279,operational,d_penins,diesel,42-merida,3.19,0.975
nizuc_u1,gas_turbine_diesel,07-peninsular,16.1,15.26066351,0,9.22,5.5,44,,42.9,280,operational,d_penins,diesel,43-cancun,3.19,0.975
nizuc_u2,gas_turbine_diesel,07-peninsular,16.1,15.26066351,0,9.22,5.5,44,,42.9,281,operational,d_penins,diesel,43-cancun,3.19,0.975
transalta_campeche,combined_cycle_natural_gas,07-peninsular,8.2,7.772511848,0,6.96,7.7,252.4,,245.84,282,operational,g_penin,natural_gas,41-lerma,3.02,0.974009509
valladolid,combined_cycle_natural_gas,07-peninsular,10.2,9.668246445,0,6.96,7.7,220,,213.18,283,operational,g_penin,natural_gas,42-merida,4.43,0.969
valladolid_u1_tc,thermal_fuel_oil,07-peninsular,13.5,12.79620853,0,11.44,7.1,37.5,,35.14,284,operational,c_n_vall,fuel_oil,42-merida,3.94,0.937066667
valladolid_u2_tc,thermal_fuel_oil,07-peninsular,13.5,12.79620853,0,11.44,7.1,37.5,,35.14,285,operational,c_n_vall,fuel_oil,42-merida,3.94,0.937066667
valladolid_iii,combined_cycle_natural_gas,07-peninsular,7.3,6.91943128,0,6.96,7.7,525,,510.83,286,operational,g_penin,natural_gas,42-merida,2.96,0.973009524
xul_-_ha_cfe_18000,gas_turbine_diesel,07-peninsular,9.6,9.099526066,0,9.22,5.5,12.5,,12.19,287,operational,d_penins,diesel,44-chetumal,3.19,0.9752
xul_-_ha_u1_tg,gas_turbine_diesel,07-peninsular,24.4,23.12796209,0,9.22,5.5,14,,13.65,288,operational,d_penins,diesel,44-chetumal,3.19,0.975
xul_-_ha_u2_tg,gas_turbine_diesel,07-peninsular,24.4,23.12796209,0,9.22,5.5,25.7,,25.06,289,operational,d_penins,diesel,44-chetumal,3.19,0.975097276
yuumiliik,wind,07-peninsular,0,0,0,0,0,1.5,,0.44955,290,operational,,,43-cancun,0,0.2997
agnico_eagle_mexico,internal_combustion_diesel,05-norte,12.4,11.7535545,0,11.23,7.4,14.6,,13.36,291,operational,d_naciona,diesel,09-chihuahua,3.16,0.915068493
agribrands_purina_mexico,internal_combustion_natural_gas,03-occidental,10.6,10.04739336,0,11.23,7.4,0.874,,0.8,292,operational,g_sauzqro,natural_gas,26-salamanca,3.16,0.915331808
agroenergia,thermal_natural_gas,03-occidental,9.6,9.099526066,0,11.44,7.1,12,,11.24,293,operational,g_petsal,natural_gas,30-queretaro,3.94,0.936666667
alimentos_kowi,internal_combustion_diesel,04-noroeste,13.3,12.60663507,0,11.23,7.4,1.78,,1.63,294,operational,d_naciona,diesel,03-obregon,3.16,0.915730337
almidones_mexicanos,gas_turbine_natural_gas,03-occidental,18.2,17.25118483,0,9.22,5.5,12,,11.7,295,operational,g_petsal,natural_gas,23-guadalajara,3.19,0.975
altos_hornos_de_mexico,combined_cycle_natural_gas,06-noreste,14.4,13.6492891,0,6.96,7.7,220.3,,214.57,296,operational,g_ahnrr,natural_gas,12-rio_escondido,3.02,0.973990014
atlatec,bioenergy_natural_gas,03-occidental,10.2,9.668246445,0,11.23,7.4,1.049,,0.96,297,operational,g_sauzqro,natural_gas,30-queretaro,3.16,0.915157293
autoabastecimiento_renovable,solar,03-occidental,0,0,0,0,0,0.787,,0.787,298,operational,,,24-aguascalientes,0,1
avomex_internacional,internal_combustion_diesel,06-noreste,9.1,8.625592417,0,11.23,7.4,4,,3.66,299,operational,d_naciona,diesel,12-rio_escondido,3.16,0.915
bii_nee_stipa_energia_winda,wind,02-oriental,0,0,0,0,0,26.35,,7.897095,300,operational,,,40-ixtepec,0,0.2997
bio_pappel_printing,gas_turbine_natural_gas,02-oriental,13.4,12.7014218,0,9.22,5.5,40.375,,39.37,301,operational,gn_tuxp,natural_gas,36-temascal,3.19,0.975108359
bio_pappel,gas_turbine_natural_gas,05-norte,13.5,12.79620853,0,9.22,5.5,22.86,,22.29,302,operational,zzon_nort,natural_gas,10-durango,3.19,0.975065617
bioenergia_de_nuevo_leon,bioenergy_natural_gas,06-noreste,12.2,11.56398104,0,11.23,7.4,16.96,,15.52,303,operational,g_ahnrr,natural_gas,16-monterrey,3.16,0.91509434
bsm_energia_de_veracruz,bioenergy_diesel,02-oriental,51.5,48.81516588,0,11.44,7.1,12.75,,11.95,304,operational,d_naciona,diesel,36-temascal,3.94,0.937254902
cartones_ponderosa,internal_combustion_fuel_oil,03-occidental,10,9.478672986,0,11.23,7.4,19.992,,18.29,305,operational,c_n_vrey,fuel_oil,30-queretaro,3.16,0.914865946
ce_g_sanborns,cogen_natural_gas,01-central,10.1,9.573459716,0,11.23,7.4,1.154,,1.06,306,operational,g_central,natural_gas,31-central,3.16,0.918544194
celulosa_de_fibras_mexicanas,combined_cycle_natural_gas,02-oriental,16.7,15.82938389,0,6.96,7.7,6.641,,6.44,307,operational,g_slorp,natural_gas,34-puebla,4.43,0.969733474
cobielec,internal_combustion_natural_gas,02-oriental,11.3,10.71090047,0,11.23,7.4,2.8,,2.56,308,operational,g_slorp,natural_gas,34-puebla,3.16,0.914285714
cogcoracion_de_energia_limpia_de_cosoleacaque,cogen_natural_gas,02-oriental,9.7,9.194312796,0,6.96,7.7,118,,114.34,309,operational,gn_tuxp,natural_gas,37-coatzacoalcos,4.43,0.968983051
compania_cervecera_de_coahuila,thermal_fuel_oil,06-noreste,11.5,10.90047393,0,11.44,7.1,16,,14.99,310,operational,c_n_coah,fuel_oil,12-rio_escondido,3.94,0.936875
tamazulapan,hydroelectric,02-oriental,0,0,0,3,1,36,,27.6588,311,operational,,,36-temascal,0,0.7683
compania_winda_de_tamaulipas,wind,06-noreste,0,0,0,0,0,54,,13.4865,312,operational,,,21-guemez,0,0.24975
cooperativa_la_cruz_azul,bioenergy_natural_gas,03-occidental,10.3,9.763033175,0,11.23,7.4,1.01,,0.92,313,operational,g_sauzqro,natural_gas,24-aguascalientes,3.16,0.910891089
coppel,solar,04-noroeste,0,0,0,0,0,0.986,,0.986,314,operational,,,01-hermosillo,0,1
csi_en_saltillo,gas_turbine_natural_gas,06-noreste,9.6,9.099526066,0,9.22,5.5,2.6,,2.54,315,operational,g_ahnrr,natural_gas,17-saltillo,3.19,0.976923077
deacero_power,combined_cycle_natural_gas,06-noreste,7.2,6.82464455,0,6.96,7.7,200,,193.8,316,operational,g_ahnrr,natural_gas,17-saltillo,4.43,0.969
desarrollos_windos_mexicanos_de_oaxaca_1,wind,02-oriental,0,0,0,0,0,90,,26.973,317,operational,,,40-ixtepec,0,0.2997
desarrolloswindosmexicanos2_piedralarga,wind,02-oriental,0,0,0,0,0,137.5,,41.20875,318,operational,,,40-ixtepec,0,0.2997
destileria_del_golfo,bioenergy_diesel,02-oriental,9.6,9.099526066,0,11.44,7.1,8,,7.5,319,operational,d_naciona,diesel,33-veracruz,3.94,0.9375
dominica_energia_limpia,wind,03-occidental,0,0,0,0,0,200,,29.97,320,operational,,,25-san_luis_potosi,0,0.14985
draexlmaier_components_automotive_de_mexico,internal_combustion_diesel,03-occidental,10.3,9.763033175,0,11.23,7.4,2,,1.83,321,operational,d_naciona,diesel,25-san_luis_potosi,3.16,0.915
el_palacio_de_hierro_guadalajara,internal_combustion_diesel,03-occidental,11.3,10.71090047,0,11.23,7.4,3.345,,3.06,322,operational,d_naciona,diesel,23-guadalajara,3.16,0.914798206
el_palacio_de_hierro_monterrey,gas_turbine_natural_gas,06-noreste,17.6,16.68246445,0,9.22,5.5,1.2,,1.17,323,operational,g_ahnrr,natural_gas,16-monterrey,3.19,0.975
electrica_del_valle_de_mexico,wind,02-oriental,0,0,0,0,0,67.5,,20.22975,324,operational,,,40-ixtepec,0,0.2997
schpoina,hydroelectric,02-oriental,0,0,0,3,1,30,,23.049,325,operational,,,39-grijalva,0,0.7683
ener-g_planta_celaya,bioenergy_natural_gas,05-norte,11.1,10.52132701,0,11.23,7.4,1.6,,1.46,326,operational,zzon_nort,natural_gas,10-durango,3.16,0.9125
energia_azteca_viii,combined_cycle_natural_gas,03-occidental,6.8,6.44549763,0,6.96,7.7,131.1,,127.04,327,operational,g_sauzqro,natural_gas,30-queretaro,4.43,0.969031274
